LatinName,Site,Date,State,Latitude,Longitude,ButterflyCount,PartyHours,JulianDate
Heliopetes domicella,SabinoCanyonAZ,7/30/1993,AZ,32.3656,-110.7774,6,5,211
Heliopetes domicella,SabinoCanyonAZ,7/17/2010,AZ,32.3656,-110.7774,4,32,198
Heliopetes ericetorum,BoyceThompsonArboretum,9/11/2010,AZ,33.295,-111.0946,4,12,254
Heliopetes ericetorum,Cottonwood,9/4/2017,AZ,34.738,-112.0353,1,8,247
Heliopetes ericetorum,GrandCanyonDesertView,5/31/2015,AZ,36.0244,-111.8554,4,6,151
Heliopetes ericetorum,GrandCanyonSouthRim,6/14/2015,AZ,35.989,-112.1221,1,6,165
Hemiargus ceraunus,AtascosaHighlandsAZ,7/19/1980,AZ,31.48,-111.16,19,26,201
Hemiargus ceraunus,AtascosaHighlandsAZ,6/20/1982,AZ,31.48,-111.16,110,19,171
Hemiargus ceraunus,AtascosaHighlandsAZ,7/30/1983,AZ,31.48,-111.16,6,26,211
Hemiargus ceraunus,AtascosaHighlandsAZ,8/5/1984,AZ,31.48,-111.16,24,41,218
Hemiargus ceraunus,AtascosaHighlandsAZ,8/17/1985,AZ,31.48,-111.16,4,22,229
Hemiargus ceraunus,AtascosaHighlandsAZ,8/30/1986,AZ,31.48,-111.16,82,35,242
Hemiargus ceraunus,AtascosaHighlandsAZ,8/13/1988,AZ,31.48,-111.16,5,33.5,226
Hemiargus ceraunus,AtascosaHighlandsAZ,8/20/1989,AZ,31.48,-111.16,10,56,232
Hemiargus ceraunus,AtascosaHighlandsAZ,8/18/1990,AZ,31.48,-111.16,200,50,230
Hemiargus ceraunus,AtascosaHighlandsAZ,8/10/1991,AZ,31.48,-111.16,12,43.5,222
Hemiargus ceraunus,AtascosaHighlandsAZ,8/16/1992,AZ,31.48,-111.16,37,62,229
Hemiargus ceraunus,AtascosaHighlandsAZ,8/14/1993,AZ,31.48,-111.16,26,45,226
Hemiargus ceraunus,AtascosaHighlandsAZ,8/13/1994,AZ,31.48,-111.16,157,28,225
Hemiargus ceraunus,AtascosaHighlandsAZ,8/20/1995,AZ,31.48,-111.16,14,51,232
Hemiargus ceraunus,AtascosaHighlandsAZ,8/18/1996,AZ,31.48,-111.16,39,42,231
Hemiargus ceraunus,AtascosaHighlandsAZ,8/16/1997,AZ,31.48,-111.16,4,49,228
Hemiargus ceraunus,AtascosaHighlandsAZ,8/15/1998,AZ,31.48,-111.16,147,53.5,227
Hemiargus ceraunus,AtascosaHighlandsAZ,8/14/1999,AZ,31.48,-111.16,151,64,226
Hemiargus ceraunus,AtascosaHighlandsAZ,8/19/2000,AZ,31.48,-111.16,893,65,232
Hemiargus ceraunus,AtascosaHighlandsAZ,8/18/2001,AZ,31.48,-111.16,406,56,230
Hemiargus ceraunus,BoyceThompsonArboretum,8/11/2007,AZ,33.295,-111.0946,2,15,223
Hemiargus ceraunus,BoyceThompsonArboretum,9/12/2009,AZ,33.295,-111.0946,1,9.5,255
Hemiargus ceraunus,BoyceThompsonArboretum,9/11/2010,AZ,33.295,-111.0946,14,12,254
Hemiargus ceraunus,BoyceThompsonArboretum,9/10/2011,AZ,33.295,-111.0946,47,25,253
Hemiargus ceraunus,BoyceThompsonArboretum,9/15/2012,AZ,33.295,-111.0946,1,14,259
Hemiargus ceraunus,BoyceThompsonArboretum,9/7/2013,AZ,33.295,-111.0946,1,16,250
Hemiargus ceraunus,BoyceThompsonArboretum,9/6/2014,AZ,33.295,-111.0946,4,10.5,249
Hemiargus ceraunus,BoyceThompsonArboretum,9/12/2015,AZ,33.295,-111.0946,6,12,255
Hemiargus ceraunus,BoyceThompsonArboretum,9/10/2016,AZ,33.295,-111.0946,9,7,254
Hemiargus ceraunus,BoyceThompsonArboretum,9/9/2017,AZ,33.295,-111.0946,11,12,252
Hemiargus ceraunus,BoyceThompsonArboretum,9/8/2018,AZ,33.295,-111.0946,13,9,251
Hemiargus ceraunus,GrandCanyonNorthRim,7/5/2015,AZ,36.1954,-112.0374,1,6,186
Hemiargus ceraunus,GuadalupeCanyonAZNM,8/4/1986,AZ,31.33,-109.07,1,10,216
Hemiargus ceraunus,McDowellSonoranPreserve,9/20/2014,AZ,33.7041,-111.7791,24,8,263
Hemiargus ceraunus,McDowellSonoranPreserve,10/3/2015,AZ,33.7041,-111.7791,5,14.5,276
Hemiargus ceraunus,McDowellSonoranPreserve,9/17/2016,AZ,33.7041,-111.7791,43,12.5,261
Hemiargus ceraunus,McDowellSonoranPreserve,9/29/2018,AZ,33.7041,-111.7791,71,13.5,272
Hemiargus ceraunus,PatagoniaAZ,8/23/1986,AZ,31.5072,-110.6908,32,54,235
Hemiargus ceraunus,PatagoniaAZ,8/15/1987,AZ,31.5072,-110.6908,1,54,227
Hemiargus ceraunus,PatagoniaAZ,8/13/1989,AZ,31.5072,-110.6908,7,65,225
Hemiargus ceraunus,PatagoniaAZ,8/11/1990,AZ,31.5072,-110.6908,27,37,223
Hemiargus ceraunus,PatagoniaAZ,8/6/1991,AZ,31.5072,-110.6908,10,61,218
Hemiargus ceraunus,PatagoniaAZ,8/9/1992,AZ,31.5072,-110.6908,20,56.5,222
Hemiargus ceraunus,PatagoniaAZ,8/7/1993,AZ,31.5072,-110.6908,11,55,219
Hemiargus ceraunus,PatagoniaAZ,8/6/1994,AZ,31.5072,-110.6908,154,75,218
Hemiargus ceraunus,PatagoniaAZ,8/13/1995,AZ,31.5072,-110.6908,18,60,225
Hemiargus ceraunus,PatagoniaAZ,8/11/1996,AZ,31.5072,-110.6908,91,40,224
Hemiargus ceraunus,PatagoniaAZ,8/9/1997,AZ,31.5072,-110.6908,9,51,221
Hemiargus ceraunus,PatagoniaAZ,8/8/1998,AZ,31.5072,-110.6908,30,66.5,220
Hemiargus ceraunus,PatagoniaAZ,8/9/1999,AZ,31.5072,-110.6908,68,72.5,221
Hemiargus ceraunus,PatagoniaAZ,8/12/2000,AZ,31.5072,-110.6908,183,64,225
Hemiargus ceraunus,PatagoniaAZ,8/11/2001,AZ,31.5072,-110.6908,145,75,223
Hemiargus ceraunus,PatagoniaAZ,8/10/2002,AZ,31.5072,-110.6908,65,47.5,222
Hemiargus ceraunus,PatagoniaAZ,8/9/2003,AZ,31.5072,-110.6908,13,43.5,221
Hemiargus ceraunus,PatagoniaAZ,8/7/2004,AZ,31.5072,-110.6908,4,38,220
Hemiargus ceraunus,PatagoniaAZ,8/6/2005,AZ,31.5072,-110.6908,45,61.5,218
Hemiargus ceraunus,PatagoniaAZ,8/5/2006,AZ,31.5072,-110.6908,37,35,217
Hemiargus ceraunus,PatagoniaAZ,8/18/2007,AZ,31.5072,-110.6908,35,58,230
Hemiargus ceraunus,PatagoniaAZ,8/9/2008,AZ,31.5072,-110.6908,158,56,222
Hemiargus ceraunus,PatagoniaAZ,8/8/2009,AZ,31.5072,-110.6908,188,71,220
Hemiargus ceraunus,PatagoniaAZ,8/7/2010,AZ,31.5072,-110.6908,9,82,219
Hemiargus ceraunus,PatagoniaAZ,8/6/2011,AZ,31.5072,-110.6908,71,79,218
Hemiargus ceraunus,PatagoniaAZ,8/11/2012,AZ,31.5072,-110.6908,28,62,224
Hemiargus ceraunus,PatagoniaAZ,8/10/2013,AZ,31.5072,-110.6908,53,73,222
Hemiargus ceraunus,PatagoniaAZ,8/9/2014,AZ,31.5072,-110.6908,104,80,221
Hemiargus ceraunus,PatagoniaAZ,8/11/2015,AZ,31.5073,-110.7331,194,81,223
Hemiargus ceraunus,PatagoniaAZ,8/8/2016,AZ,31.5073,-110.7331,174,45.5,221
Hemiargus ceraunus,PatagoniaAZ,8/7/2017,AZ,31.5073,-110.7331,18,54,219
Hemiargus ceraunus,PatagoniaAZ,8/12/2018,AZ,31.5073,-110.7331,67,62.5,224
Hemiargus ceraunus,PortalAZ,8/28/1999,AZ,31.85,-109.1667,46,62,240
Hemiargus ceraunus,PortalAZ,7/29/2000,AZ,31.85,-109.1667,129,45,211
Hemiargus ceraunus,PortalAZ,7/28/2001,AZ,31.85,-109.1667,16,28.5,209
Hemiargus ceraunus,PortalAZ,7/27/2002,AZ,31.85,-109.1667,6,25,208
Hemiargus ceraunus,PortalAZ,7/26/2003,AZ,31.85,-109.1667,13,16,207
Hemiargus ceraunus,PortalAZ,8/14/2004,AZ,31.85,-109.1667,5,33.5,227
Hemiargus ceraunus,PortalAZ,8/13/2005,AZ,31.85,-109.1667,1,32,225
Hemiargus ceraunus,PortalAZ,7/25/2009,AZ,31.85,-109.1667,14,20,206
Hemiargus ceraunus,PortalAZ,7/28/2012,AZ,31.85,-109.1667,11,18,210
Hemiargus ceraunus,PortalAZ,7/27/2013,AZ,31.85,-109.1667,10,22.5,208
Hemiargus ceraunus,PortalAZ,7/26/2014,AZ,31.85,-109.1667,2,17,207
Hemiargus ceraunus,PortalAZ,7/23/2016,AZ,31.85,-109.1667,3,20,205
Hemiargus ceraunus,PortalAZ,7/23/2017,AZ,31.85,-109.1667,12,20,204
Hemiargus ceraunus,PortalAZ,7/27/2018,AZ,31.85,-109.1667,21,26.5,208
Hemiargus ceraunus,RamseyCanyonAZ,7/13/1980,AZ,31.424,-110.2238,6,17,195
Hemiargus ceraunus,RamseyCanyonAZ,6/24/1982,AZ,31.424,-110.2238,62,33,175
Hemiargus ceraunus,RamseyCanyonAZ,8/6/1983,AZ,31.424,-110.2238,9,56,218
Hemiargus ceraunus,RamseyCanyonAZ,8/11/1984,AZ,31.424,-110.2238,23,58.5,224
Hemiargus ceraunus,RamseyCanyonAZ,8/10/1985,AZ,31.424,-110.2238,1,52,222
Hemiargus ceraunus,RamseyCanyonAZ,8/16/1986,AZ,31.424,-110.2238,2,52,228
Hemiargus ceraunus,RamseyCanyonAZ,8/9/1987,AZ,31.424,-110.2238,1,69,221
Hemiargus ceraunus,RamseyCanyonAZ,8/6/1989,AZ,31.424,-110.2238,16,61,218
Hemiargus ceraunus,RamseyCanyonAZ,8/4/1990,AZ,31.424,-110.2238,15,55,216
Hemiargus ceraunus,RamseyCanyonAZ,7/30/1991,AZ,31.424,-110.2238,13,61.5,211
Hemiargus ceraunus,RamseyCanyonAZ,8/2/1992,AZ,31.424,-110.2238,2,55,215
Hemiargus ceraunus,RamseyCanyonAZ,7/31/1993,AZ,31.424,-110.2238,7,45.5,212
Hemiargus ceraunus,RamseyCanyonAZ,7/30/1994,AZ,31.424,-110.2238,16,44,211
Hemiargus ceraunus,RamseyCanyonAZ,8/6/1995,AZ,31.424,-110.2238,9,70,218
Hemiargus ceraunus,RamseyCanyonAZ,8/5/1996,AZ,31.424,-110.2238,206,67.5,218
Hemiargus ceraunus,RamseyCanyonAZ,8/2/1997,AZ,31.424,-110.2238,107,58,214
Hemiargus ceraunus,RamseyCanyonAZ,8/3/1999,AZ,31.424,-110.2238,25,76,215
Hemiargus ceraunus,RamseyCanyonAZ,8/5/2000,AZ,31.424,-110.2238,181,56,218
Hemiargus ceraunus,RamseyCanyonAZ,8/4/2001,AZ,31.424,-110.2238,16,63,216
Hemiargus ceraunus,RamseyCanyonAZ,8/3/2002,AZ,31.424,-110.2238,23,52,215
Hemiargus ceraunus,RamseyCanyonAZ,8/2/2003,AZ,31.424,-110.2238,24,47,214
Hemiargus ceraunus,RamseyCanyonAZ,7/31/2004,AZ,31.424,-110.2238,3,43.5,213
Hemiargus ceraunus,RamseyCanyonAZ,7/31/2005,AZ,31.424,-110.2238,27,54.5,212
Hemiargus ceraunus,RamseyCanyonAZ,7/29/2006,AZ,31.424,-110.2238,64,49,210
Hemiargus ceraunus,RamseyCanyonAZ,8/11/2007,AZ,31.424,-110.2238,20,50,223
Hemiargus ceraunus,RamseyCanyonAZ,8/2/2008,AZ,31.424,-110.2238,9,54,215
Hemiargus ceraunus,RamseyCanyonAZ,8/1/2009,AZ,31.424,-110.2238,62,45,213
Hemiargus ceraunus,RamseyCanyonAZ,7/31/2010,AZ,31.424,-110.2238,5,50,212
Hemiargus ceraunus,RamseyCanyonAZ,7/30/2011,AZ,31.424,-110.2238,29,46.5,211
Hemiargus ceraunus,RamseyCanyonAZ,8/4/2012,AZ,31.424,-110.2238,21,56,217
Hemiargus ceraunus,RamseyCanyonAZ,8/3/2013,AZ,31.424,-110.2238,12,82,215
Hemiargus ceraunus,RamseyCanyonAZ,8/2/2014,AZ,31.424,-110.2238,6,45.5,214
Hemiargus ceraunus,RamseyCanyonAZ,8/6/2015,AZ,31.424,-110.2238,19,53,218
Hemiargus ceraunus,RamseyCanyonAZ,8/1/2016,AZ,31.424,-110.2238,12,41.5,214
Hemiargus ceraunus,RamseyCanyonAZ,8/1/2017,AZ,31.424,-110.2238,12,44,213
Hemiargus ceraunus,RamseyCanyonAZ,8/6/2018,AZ,31.424,-110.2238,31,59.5,218
Hemiargus ceraunus,SabinoCanyonAZ,7/26/1992,AZ,32.3656,-110.7774,1,4.5,208
Hemiargus ceraunus,SabinoCanyonAZ,7/30/1993,AZ,32.3656,-110.7774,3,5,211
Hemiargus ceraunus,SabinoCanyonAZ,7/22/1994,AZ,32.3656,-110.7774,6,24,203
Hemiargus ceraunus,SabinoCanyonAZ,8/1/1998,AZ,32.3656,-110.7774,10,7.5,213
Hemiargus ceraunus,SabinoCanyonAZ,7/26/2000,AZ,32.3656,-110.7774,6,21.5,208
Hemiargus ceraunus,SabinoCanyonAZ,7/18/2001,AZ,32.3656,-110.7774,7,23,199
Hemiargus ceraunus,SabinoCanyonAZ,7/31/2002,AZ,32.3656,-110.7774,2,15,212
Hemiargus ceraunus,SabinoCanyonAZ,7/18/2009,AZ,32.3656,-110.7774,2,18,199
Hemiargus ceraunus,SabinoCanyonAZ,7/17/2010,AZ,32.3656,-110.7774,13,32,198
Hemiargus ceraunus,SabinoCanyonAZ,7/16/2011,AZ,32.3656,-110.7774,8,26.5,197
Hemiargus ceraunus,SabinoCanyonAZ,7/21/2012,AZ,32.3656,-110.7774,1,18,203
Hemiargus ceraunus,SabinoCanyonAZ,7/20/2013,AZ,32.3656,-110.7774,1,31.5,201
Hemiargus ceraunus,SabinoCanyonAZ,7/19/2014,AZ,32.3656,-110.7774,3,33.5,200
Hemiargus ceraunus,SabinoCanyonAZ,7/18/2015,AZ,32.3656,-110.7774,1,29.5,199
Hemiargus ceraunus,SabinoCanyonAZ,7/16/2016,AZ,32.3656,-110.7774,20,45.5,198
Hemiargus ceraunus,SabinoCanyonAZ,7/31/2018,AZ,32.3656,-110.7774,19,33.5,212
Hemiargus ceraunus,SantaRitaMountains,7/31/2011,AZ,31.7268,-110.8807,8,16,212
Hemiargus ceraunus,SantaRitaMountains,7/29/2012,AZ,31.7268,-110.8807,3,18.5,211
Hemiargus ceraunus,SantaRitaMountains,7/28/2013,AZ,31.7268,-110.8807,2,26.5,209
Hemiargus ceraunus,SantaRitaMountains,7/27/2014,AZ,31.7268,-110.8807,4,27,208
Hemiargus ceraunus,SantaRitaMountains,7/26/2015,AZ,31.7268,-110.8723,69,43,207
Hemiargus ceraunus,SantaRitaMountains,7/31/2016,AZ,31.7268,-110.8723,164,40.5,213
Hemiargus ceraunus,SantaRitaMountains,7/26/2017,AZ,31.7268,-110.8723,10,38,207
Hemiargus ceraunus,SantaRitaMountains,7/29/2018,AZ,31.7268,-110.8723,56,41.5,210
Hemiargus ceraunus,SycamoreCreekAZ,7/7/1998,AZ,33.8,-111.48,14,9,188
Hemiargus ceraunus,SycamoreCreekAZ,7/28/2004,AZ,33.8,-111.48,2,5.3,210
Hemiargus isola,AtascosaHighlandsAZ,7/19/1980,AZ,31.48,-111.16,1,26,201
Hemiargus isola,AtascosaHighlandsAZ,6/20/1982,AZ,31.48,-111.16,1,19,171
Hemiargus isola,AtascosaHighlandsAZ,7/30/1983,AZ,31.48,-111.16,9,26,211
Hemiargus isola,AtascosaHighlandsAZ,8/5/1984,AZ,31.48,-111.16,168,41,218
Hemiargus isola,AtascosaHighlandsAZ,8/17/1985,AZ,31.48,-111.16,36,22,229
Hemiargus isola,AtascosaHighlandsAZ,8/30/1986,AZ,31.48,-111.16,30,35,242
Hemiargus isola,AtascosaHighlandsAZ,8/22/1987,AZ,31.48,-111.16,17,35,234
Hemiargus isola,AtascosaHighlandsAZ,8/13/1988,AZ,31.48,-111.16,31,33.5,226
Hemiargus isola,AtascosaHighlandsAZ,8/20/1989,AZ,31.48,-111.16,4,56,232
Hemiargus isola,AtascosaHighlandsAZ,8/18/1990,AZ,31.48,-111.16,140,50,230
Hemiargus isola,AtascosaHighlandsAZ,8/10/1991,AZ,31.48,-111.16,10,43.5,222
Hemiargus isola,AtascosaHighlandsAZ,8/16/1992,AZ,31.48,-111.16,142,62,229
Hemiargus isola,AtascosaHighlandsAZ,8/14/1993,AZ,31.48,-111.16,47,45,226
Hemiargus isola,AtascosaHighlandsAZ,8/13/1994,AZ,31.48,-111.16,246,28,225
Hemiargus isola,AtascosaHighlandsAZ,8/20/1995,AZ,31.48,-111.16,7,51,232
Hemiargus isola,AtascosaHighlandsAZ,8/18/1996,AZ,31.48,-111.16,10,42,231
Hemiargus isola,AtascosaHighlandsAZ,8/16/1997,AZ,31.48,-111.16,4,49,228
Hemiargus isola,AtascosaHighlandsAZ,8/15/1998,AZ,31.48,-111.16,137,53.5,227
Hemiargus isola,AtascosaHighlandsAZ,8/14/1999,AZ,31.48,-111.16,17,64,226
Hemiargus isola,AtascosaHighlandsAZ,8/19/2000,AZ,31.48,-111.16,6,65,232
Hemiargus isola,AtascosaHighlandsAZ,8/18/2001,AZ,31.48,-111.16,420,56,230
Hemiargus isola,BoyceThompsonArboretum,9/11/2010,AZ,33.295,-111.0946,8,12,254
Hemiargus isola,BoyceThompsonArboretum,9/10/2011,AZ,33.295,-111.0946,5,25,253
Hemiargus isola,BoyceThompsonArboretum,9/15/2012,AZ,33.295,-111.0946,1,14,259
Hemiargus isola,BoyceThompsonArboretum,9/7/2013,AZ,33.295,-111.0946,6,16,250
Hemiargus isola,BoyceThompsonArboretum,9/6/2014,AZ,33.295,-111.0946,3,10.5,249
Hemiargus isola,BoyceThompsonArboretum,9/12/2015,AZ,33.295,-111.0946,3,12,255
Hemiargus isola,BoyceThompsonArboretum,9/10/2016,AZ,33.295,-111.0946,4,7,254
Hemiargus isola,BoyceThompsonArboretum,9/9/2017,AZ,33.295,-111.0946,13,12,252
Hemiargus isola,BoyceThompsonArboretum,9/8/2018,AZ,33.295,-111.0946,1,9,251
Hemiargus isola,Cottonwood,9/4/2017,AZ,34.738,-112.0353,3,8,247
Hemiargus isola,Cottonwood,8/30/2018,AZ,34.738,-112.0353,1,7,242
Hemiargus isola,GrandCanyonDesertView,5/31/2015,AZ,36.0244,-111.8554,10,6,151
Hemiargus isola,GrandCanyonNorthRim,7/5/2015,AZ,36.1954,-112.0374,3,6,186
Hemiargus isola,GrandCanyonSouthRim,6/14/2015,AZ,35.989,-112.1221,1,6,165
Hemiargus isola,GuadalupeCanyonAZNM,8/4/1986,AZ,31.33,-109.07,8,10,216
Hemiargus isola,McDowellSonoranPreserve,9/20/2014,AZ,33.7041,-111.7791,4,8,263
Hemiargus isola,McDowellSonoranPreserve,10/3/2015,AZ,33.7041,-111.7791,5,14.5,276
Hemiargus isola,McDowellSonoranPreserve,9/17/2016,AZ,33.7041,-111.7791,1,12.5,261
Hemiargus isola,McDowellSonoranPreserve,9/29/2018,AZ,33.7041,-111.7791,2,13.5,272
Hemiargus isola,PatagoniaAZ,8/23/1986,AZ,31.5072,-110.6908,101,54,235
Hemiargus isola,PatagoniaAZ,8/15/1987,AZ,31.5072,-110.6908,3,54,227
Hemiargus isola,PatagoniaAZ,8/6/1988,AZ,31.5072,-110.6908,1,52,219
Hemiargus isola,PatagoniaAZ,8/13/1989,AZ,31.5072,-110.6908,17,65,225
Hemiargus isola,PatagoniaAZ,8/11/1990,AZ,31.5072,-110.6908,42,37,223
Hemiargus isola,PatagoniaAZ,8/6/1991,AZ,31.5072,-110.6908,175,61,218
Hemiargus isola,PatagoniaAZ,8/9/1992,AZ,31.5072,-110.6908,129,56.5,222
Hemiargus isola,PatagoniaAZ,8/7/1993,AZ,31.5072,-110.6908,121,55,219
Hemiargus isola,PatagoniaAZ,8/6/1994,AZ,31.5072,-110.6908,109,75,218
Hemiargus isola,PatagoniaAZ,8/13/1995,AZ,31.5072,-110.6908,119,60,225
Hemiargus isola,PatagoniaAZ,8/11/1996,AZ,31.5072,-110.6908,35,40,224
Hemiargus isola,PatagoniaAZ,8/9/1997,AZ,31.5072,-110.6908,6,51,221
Hemiargus isola,PatagoniaAZ,8/8/1998,AZ,31.5072,-110.6908,152,66.5,220
Hemiargus isola,PatagoniaAZ,8/9/1999,AZ,31.5072,-110.6908,69,72.5,221
Hemiargus isola,PatagoniaAZ,8/12/2000,AZ,31.5072,-110.6908,11,64,225
Hemiargus isola,PatagoniaAZ,8/11/2001,AZ,31.5072,-110.6908,224,75,223
Hemiargus isola,PatagoniaAZ,8/10/2002,AZ,31.5072,-110.6908,11,47.5,222
Hemiargus isola,PatagoniaAZ,8/9/2003,AZ,31.5072,-110.6908,5,43.5,221
Hemiargus isola,PatagoniaAZ,8/7/2004,AZ,31.5072,-110.6908,7,38,220
Hemiargus isola,PatagoniaAZ,8/6/2005,AZ,31.5072,-110.6908,80,61.5,218
Hemiargus isola,PatagoniaAZ,8/5/2006,AZ,31.5072,-110.6908,1,35,217
Hemiargus isola,PatagoniaAZ,8/18/2007,AZ,31.5072,-110.6908,45,58,230
Hemiargus isola,PatagoniaAZ,8/9/2008,AZ,31.5072,-110.6908,238,56,222
Hemiargus isola,PatagoniaAZ,8/8/2009,AZ,31.5072,-110.6908,32,71,220
Hemiargus isola,PatagoniaAZ,8/7/2010,AZ,31.5072,-110.6908,13,82,219
Hemiargus isola,PatagoniaAZ,8/6/2011,AZ,31.5072,-110.6908,8,79,218
Hemiargus isola,PatagoniaAZ,8/11/2012,AZ,31.5072,-110.6908,51,62,224
Hemiargus isola,PatagoniaAZ,8/10/2013,AZ,31.5072,-110.6908,40,73,222
Hemiargus isola,PatagoniaAZ,8/9/2014,AZ,31.5072,-110.6908,107,80,221
Hemiargus isola,PatagoniaAZ,8/11/2015,AZ,31.5073,-110.7331,75,81,223
Hemiargus isola,PatagoniaAZ,8/8/2016,AZ,31.5073,-110.7331,77,45.5,221
Hemiargus isola,PatagoniaAZ,8/7/2017,AZ,31.5073,-110.7331,9,54,219
Hemiargus isola,PatagoniaAZ,8/12/2018,AZ,31.5073,-110.7331,21,62.5,224
Hemiargus isola,PortalAZ,8/28/1999,AZ,31.85,-109.1667,134,62,240
Hemiargus isola,PortalAZ,7/29/2000,AZ,31.85,-109.1667,124,45,211
Hemiargus isola,PortalAZ,7/28/2001,AZ,31.85,-109.1667,150,28.5,209
Hemiargus isola,PortalAZ,7/27/2002,AZ,31.85,-109.1667,18,25,208
Hemiargus isola,PortalAZ,7/26/2003,AZ,31.85,-109.1667,1,16,207
Hemiargus isola,PortalAZ,8/14/2004,AZ,31.85,-109.1667,12,33.5,227
Hemiargus isola,PortalAZ,8/13/2005,AZ,31.85,-109.1667,61,32,225
Hemiargus isola,PortalAZ,7/25/2009,AZ,31.85,-109.1667,17,20,206
Hemiargus isola,PortalAZ,7/28/2012,AZ,31.85,-109.1667,50,18,210
Hemiargus isola,PortalAZ,7/27/2013,AZ,31.85,-109.1667,59,22.5,208
Hemiargus isola,PortalAZ,7/26/2014,AZ,31.85,-109.1667,12,17,207
Hemiargus isola,PortalAZ,8/2/2015,AZ,33.85,-109.1667,5,15.5,214
Hemiargus isola,PortalAZ,7/23/2016,AZ,31.85,-109.1667,25,20,205
Hemiargus isola,PortalAZ,7/23/2017,AZ,31.85,-109.1667,60,20,204
Hemiargus isola,PortalAZ,7/27/2018,AZ,31.85,-109.1667,47,26.5,208
Hemiargus isola,RamseyCanyonAZ,7/15/1979,AZ,31.424,-110.2238,5,32,196
Hemiargus isola,RamseyCanyonAZ,7/13/1980,AZ,31.424,-110.2238,5,17,195
Hemiargus isola,RamseyCanyonAZ,7/19/1981,AZ,31.424,-110.2238,1,27,200
Hemiargus isola,RamseyCanyonAZ,6/24/1982,AZ,31.424,-110.2238,6,33,175
Hemiargus isola,RamseyCanyonAZ,8/6/1983,AZ,31.424,-110.2238,65,56,218
Hemiargus isola,RamseyCanyonAZ,8/11/1984,AZ,31.424,-110.2238,75,58.5,224
Hemiargus isola,RamseyCanyonAZ,8/10/1985,AZ,31.424,-110.2238,14,52,222
Hemiargus isola,RamseyCanyonAZ,8/16/1986,AZ,31.424,-110.2238,18,52,228
Hemiargus isola,RamseyCanyonAZ,8/9/1987,AZ,31.424,-110.2238,2,69,221
Hemiargus isola,RamseyCanyonAZ,7/30/1988,AZ,31.424,-110.2238,12,28,212
Hemiargus isola,RamseyCanyonAZ,8/6/1989,AZ,31.424,-110.2238,14,61,218
Hemiargus isola,RamseyCanyonAZ,8/4/1990,AZ,31.424,-110.2238,56,55,216
Hemiargus isola,RamseyCanyonAZ,7/30/1991,AZ,31.424,-110.2238,109,61.5,211
Hemiargus isola,RamseyCanyonAZ,8/2/1992,AZ,31.424,-110.2238,19,55,215
Hemiargus isola,RamseyCanyonAZ,7/31/1993,AZ,31.424,-110.2238,50,45.5,212
Hemiargus isola,RamseyCanyonAZ,7/30/1994,AZ,31.424,-110.2238,96,44,211
Hemiargus isola,RamseyCanyonAZ,8/6/1995,AZ,31.424,-110.2238,88,70,218
Hemiargus isola,RamseyCanyonAZ,8/5/1996,AZ,31.424,-110.2238,49,67.5,218
Hemiargus isola,RamseyCanyonAZ,8/2/1997,AZ,31.424,-110.2238,29,58,214
Hemiargus isola,RamseyCanyonAZ,8/1/1998,AZ,31.424,-110.2238,14,56.5,213
Hemiargus isola,RamseyCanyonAZ,8/3/1999,AZ,31.424,-110.2238,20,76,215
Hemiargus isola,RamseyCanyonAZ,8/5/2000,AZ,31.424,-110.2238,49,56,218
Hemiargus isola,RamseyCanyonAZ,8/4/2001,AZ,31.424,-110.2238,17,63,216
Hemiargus isola,RamseyCanyonAZ,8/3/2002,AZ,31.424,-110.2238,2,52,215
Hemiargus isola,RamseyCanyonAZ,8/2/2003,AZ,31.424,-110.2238,6,47,214
Hemiargus isola,RamseyCanyonAZ,7/31/2004,AZ,31.424,-110.2238,9,43.5,213
Hemiargus isola,RamseyCanyonAZ,7/31/2005,AZ,31.424,-110.2238,27,54.5,212
Hemiargus isola,RamseyCanyonAZ,7/29/2006,AZ,31.424,-110.2238,7,49,210
Hemiargus isola,RamseyCanyonAZ,8/11/2007,AZ,31.424,-110.2238,9,50,223
Hemiargus isola,RamseyCanyonAZ,8/2/2008,AZ,31.424,-110.2238,48,54,215
Hemiargus isola,RamseyCanyonAZ,8/1/2009,AZ,31.424,-110.2238,16,45,213
Hemiargus isola,RamseyCanyonAZ,7/31/2010,AZ,31.424,-110.2238,4,50,212
Hemiargus isola,RamseyCanyonAZ,7/30/2011,AZ,31.424,-110.2238,1,46.5,211
Hemiargus isola,RamseyCanyonAZ,8/4/2012,AZ,31.424,-110.2238,9,56,217
Hemiargus isola,RamseyCanyonAZ,8/3/2013,AZ,31.424,-110.2238,21,82,215
Hemiargus isola,RamseyCanyonAZ,8/2/2014,AZ,31.424,-110.2238,6,45.5,214
Hemiargus isola,RamseyCanyonAZ,8/6/2015,AZ,31.424,-110.2238,23,53,218
Hemiargus isola,RamseyCanyonAZ,8/1/2016,AZ,31.424,-110.2238,4,41.5,214
Hemiargus isola,RamseyCanyonAZ,8/1/2017,AZ,31.424,-110.2238,12,44,213
Hemiargus isola,RamseyCanyonAZ,8/6/2018,AZ,31.424,-110.2238,24,59.5,218
Hemiargus isola,SabinoCanyonAZ,7/30/1993,AZ,32.3656,-110.7774,31,5,211
