"genus_species","site_name","Year","pres","visits"
"sp6","North Sacramento",14.3292383292383,0,32
"sp6","North Sacramento",11.3292383292383,0,32
"sp6","North Sacramento",-2.67076167076175,0,28
"sp6","North Sacramento",9.32923832923825,0,32
"sp7","Suisun Marsh",8.32923832923825,0,31
"sp7","Suisun Marsh",-8.67076167076175,0,25
"sp7","Suisun Marsh",9.32923832923825,0,30
"sp7","Suisun Marsh",-4.67076167076175,0,22
"sp7","Suisun Marsh",-2.67076167076175,0,25
"sp7","Suisun Marsh",-5.67076167076175,0,28
"sp7","Gates Canyon",1.32923832923825,0,30
"sp7","Suisun Marsh",-3.67076167076175,0,22
"sp7","Castle Peak",3.32923832923825,2,7
"sp7","Suisun Marsh",-1.67076167076175,0,28
"sp7","Castle Peak",6.32923832923825,2,6
"sp7","Suisun Marsh",-7.67076167076175,0,28
"sp7","Suisun Marsh",-6.67076167076175,0,25
"sp7","Castle Peak",4.32923832923825,2,8
"sp7","Gates Canyon",-3.67076167076175,0,25
"sp7","Gates Canyon",-2.67076167076175,0,26
"sp7","Gates Canyon",-1.67076167076175,0,28
"sp7","Gates Canyon",-0.670761670761749,0,28
"sp7","Gates Canyon",0.329238329238251,0,31
"sp7","Donner Pass",4.32923832923825,3,16
"sp7","Donner Pass",5.32923832923825,4,14
"sp7","Donner Pass",6.32923832923825,4,16
"sp7","Donner Pass",7.32923832923825,5,18
"sp7","Castle Peak",5.32923832923825,2,6
"sp7","Suisun Marsh",-10.6707616707617,0,22
"sp7","Suisun Marsh",-9.67076167076175,0,24
"sp7","Washington",19.3292383292383,0,17
"sp7","Castle Peak",7.32923832923825,1,4
"sp7","Washington",20.3292383292383,0,18
"sp7","Donner Pass",-23.6707616707617,4,15
"sp7","Donner Pass",-22.6707616707617,3,23
"sp7","Castle Peak",12.3292383292383,4,5
"sp7","Castle Peak",13.3292383292383,3,7
"sp7","Castle Peak",14.3292383292383,5,7
"sp7","Castle Peak",15.3292383292383,4,9
"sp7","Castle Peak",16.3292383292383,2,7
"sp7","Donner Pass",8.32923832923825,4,15
"sp7","Donner Pass",9.32923832923825,5,18
"sp7","Donner Pass",10.3292383292383,5,20
"sp7","Gates Canyon",-4.67076167076175,0,22
"sp7","Suisun Marsh",5.32923832923825,0,29
"sp7","Suisun Marsh",6.32923832923825,0,30
"sp7","Suisun Marsh",7.32923832923825,0,32
"sp7","Donner Pass",-9.67076167076175,2,16
"sp7","Donner Pass",-8.67076167076175,4,22
"sp7","Donner Pass",-7.67076167076175,5,22
"sp7","Suisun Marsh",10.3292383292383,0,28
"sp7","Suisun Marsh",11.3292383292383,0,31
"sp7","Suisun Marsh",12.3292383292383,0,29
"sp7","Castle Peak",17.3292383292383,2,5
"sp7","Castle Peak",18.3292383292383,3,5
"sp7","Suisun Marsh",15.3292383292383,0,33
"sp7","Donner Pass",11.3292383292383,4,19
"sp7","Suisun Marsh",17.3292383292383,0,30
"sp7","Suisun Marsh",18.3292383292383,0,32
"sp7","Suisun Marsh",19.3292383292383,0,30
"sp7","Suisun Marsh",20.3292383292383,0,33
"sp7","Donner Pass",2.32923832923825,3,18
"sp7","Donner Pass",3.32923832923825,3,13
"sp7","Gates Canyon",13.3292383292383,0,33
"sp7","Gates Canyon",14.3292383292383,0,32
"sp7","Gates Canyon",15.3292383292383,0,30
"sp7","Gates Canyon",16.3292383292383,0,32
"sp7","Gates Canyon",17.3292383292383,0,30
"sp7","Gates Canyon",18.3292383292383,0,31
"sp7","Gates Canyon",19.3292383292383,0,32
"sp7","Gates Canyon",20.3292383292383,0,31
"sp7","Lang Crossing",10.3292383292383,0,16
"sp7","Castle Peak",8.32923832923825,3,6
"sp7","Castle Peak",9.32923832923825,3,8
"sp7","Castle Peak",10.3292383292383,2,7
"sp7","Donner Pass",-21.6707616707617,3,13
"sp7","Donner Pass",-20.6707616707617,3,13
"sp7","Donner Pass",-19.6707616707617,2,7
"sp7","Suisun Marsh",-0.670761670761749,0,26
"sp7","Suisun Marsh",0.329238329238251,0,30
"sp7","Suisun Marsh",1.32923832923825,0,31
"sp7","Suisun Marsh",2.32923832923825,0,30
"sp7","Castle Peak",19.3292383292383,2,8
"sp7","Castle Peak",20.3292383292383,4,8
"sp7","West Sacramento",16.3292383292383,0,34
"sp7","West Sacramento",17.3292383292383,0,32
"sp7","West Sacramento",18.3292383292383,0,32
"sp7","West Sacramento",19.3292383292383,0,31
"sp7","West Sacramento",20.3292383292383,0,33
"sp7","Gates Canyon",-5.67076167076175,0,25
"sp7","Lang Crossing",-10.6707616707617,0,19
"sp7","Lang Crossing",-9.67076167076175,1,17
"sp7","Gates Canyon",2.32923832923825,0,27
"sp7","Suisun Marsh",13.3292383292383,0,30
"sp7","Suisun Marsh",14.3292383292383,0,31
"sp7","Gates Canyon",5.32923832923825,0,28
"sp7","Gates Canyon",6.32923832923825,0,31
"sp7","Gates Canyon",7.32923832923825,0,28
"sp7","Gates Canyon",8.32923832923825,0,29
"sp7","Gates Canyon",9.32923832923825,0,26
"sp7","Gates Canyon",10.3292383292383,0,28
"sp7","Gates Canyon",11.3292383292383,0,29
"sp7","Gates Canyon",12.3292383292383,0,29
"sp7","Suisun Marsh",-17.6707616707617,0,19
"sp7","Suisun Marsh",-16.6707616707617,0,18
"sp7","Suisun Marsh",-15.6707616707617,0,18
"sp7","Suisun Marsh",-14.6707616707617,0,20
"sp7","Suisun Marsh",-13.6707616707617,0,18
"sp7","Suisun Marsh",-12.6707616707617,0,19
"sp7","Suisun Marsh",-11.6707616707617,0,21
"sp7","Washington",15.3292383292383,0,21
"sp7","Washington",16.3292383292383,0,20
"sp7","Washington",17.3292383292383,0,21
"sp7","Washington",18.3292383292383,0,20
"sp7","Donner Pass",-25.6707616707617,1,14
"sp7","Castle Peak",11.3292383292383,3,6
"sp7","West Sacramento",8.32923832923825,0,30
"sp7","West Sacramento",9.32923832923825,0,30
"sp7","West Sacramento",10.3292383292383,0,33
"sp7","West Sacramento",11.3292383292383,0,35
"sp7","West Sacramento",12.3292383292383,0,31
"sp7","West Sacramento",13.3292383292383,0,35
"sp7","Suisun Marsh",3.32923832923825,0,30
"sp7","Suisun Marsh",4.32923832923825,0,35
"sp7","Donner Pass",-13.6707616707617,4,16
"sp7","Donner Pass",-12.6707616707617,3,11
"sp7","Donner Pass",-11.6707616707617,2,13
"sp7","Donner Pass",-10.6707616707617,3,20
"sp7","Rancho Cordova",-5.67076167076175,0,23
"sp7","Rancho Cordova",-4.67076167076175,0,24
"sp7","Rancho Cordova",-3.67076167076175,0,25
"sp7","Rancho Cordova",-2.67076167076175,0,27
"sp7","Rancho Cordova",-1.67076167076175,0,30
"sp7","Gates Canyon",3.32923832923825,0,28
"sp7","Gates Canyon",4.32923832923825,0,28
"sp7","Donner Pass",-5.67076167076175,4,18
"sp7","Donner Pass",-4.67076167076175,4,16
"sp7","Suisun Marsh",16.3292383292383,0,31
"sp7","West Sacramento",-10.6707616707617,0,18
"sp7","West Sacramento",-9.67076167076175,0,26
"sp7","West Sacramento",-8.67076167076175,0,31
"sp7","West Sacramento",-7.67076167076175,0,28
"sp7","West Sacramento",-6.67076167076175,0,27
"sp7","West Sacramento",-5.67076167076175,0,27
"sp7","West Sacramento",-4.67076167076175,0,23
"sp7","West Sacramento",-3.67076167076175,0,27
"sp7","West Sacramento",-2.67076167076175,0,28
"sp7","West Sacramento",-1.67076167076175,0,29
"sp7","West Sacramento",-0.670761670761749,0,28
"sp7","West Sacramento",0.329238329238251,0,29
"sp7","West Sacramento",1.32923832923825,0,30
"sp7","West Sacramento",2.32923832923825,0,30
"sp7","West Sacramento",3.32923832923825,0,32
"sp7","West Sacramento",4.32923832923825,0,33
"sp7","West Sacramento",5.32923832923825,0,32
"sp7","Donner Pass",-24.6707616707617,4,16
"sp7","Rancho Cordova",-17.6707616707617,0,20
"sp7","Rancho Cordova",-16.6707616707617,0,20
"sp7","Rancho Cordova",-15.6707616707617,0,18
"sp7","Donner Pass",-18.6707616707617,3,11
"sp7","Donner Pass",-17.6707616707617,3,12
"sp7","Donner Pass",-16.6707616707617,4,10
"sp7","West Sacramento",14.3292383292383,0,35
"sp7","West Sacramento",15.3292383292383,0,32
"sp7","Donner Pass",20.3292383292383,4,15
"sp7","Gates Canyon",-10.6707616707617,0,24
"sp7","Gates Canyon",-9.67076167076175,0,23
"sp7","Gates Canyon",-8.67076167076175,0,29
"sp7","Gates Canyon",-7.67076167076175,0,24
"sp7","Gates Canyon",-6.67076167076175,0,27
"sp7","Lang Crossing",-11.6707616707617,0,12
"sp7","Washington",-3.67076167076175,0,22
"sp7","Washington",-2.67076167076175,0,22
"sp7","Rancho Cordova",-0.670761670761749,0,29
"sp7","Donner Pass",-6.67076167076175,6,21
"sp7","Lang Crossing",-6.67076167076175,0,16
"sp7","Lang Crossing",-5.67076167076175,0,17
"sp7","Lang Crossing",-4.67076167076175,0,19
"sp7","Lang Crossing",-3.67076167076175,1,19
"sp7","Lang Crossing",-2.67076167076175,1,18
"sp7","Lang Crossing",-1.67076167076175,0,15
"sp7","Lang Crossing",-0.670761670761749,0,16
"sp7","Lang Crossing",0.329238329238251,0,16
"sp7","Lang Crossing",1.32923832923825,0,19
"sp7","Lang Crossing",2.32923832923825,1,20
"sp7","Lang Crossing",3.32923832923825,0,17
"sp7","Lang Crossing",4.32923832923825,0,21
"sp7","Lang Crossing",5.32923832923825,0,17
"sp7","Lang Crossing",6.32923832923825,0,13
"sp7","Lang Crossing",7.32923832923825,0,20
"sp7","Lang Crossing",8.32923832923825,1,17
"sp7","Lang Crossing",9.32923832923825,0,14
"sp7","Rancho Cordova",-22.6707616707617,0,38
"sp7","Lang Crossing",11.3292383292383,0,17
"sp7","Lang Crossing",12.3292383292383,1,17
"sp7","West Sacramento",6.32923832923825,0,33
"sp7","West Sacramento",7.32923832923825,0,32
"sp7","Donner Pass",13.3292383292383,5,21
"sp7","Donner Pass",14.3292383292383,5,18
"sp7","Donner Pass",15.3292383292383,4,21
"sp7","Donner Pass",16.3292383292383,6,22
"sp7","Donner Pass",17.3292383292383,4,15
"sp7","Donner Pass",-15.6707616707617,2,12
"sp7","Donner Pass",-14.6707616707617,2,13
"sp7","Washington",-10.6707616707617,0,13
"sp7","Washington",-9.67076167076175,0,15
"sp7","Washington",-8.67076167076175,0,14
"sp7","Washington",-7.67076167076175,0,13
"sp7","Washington",-6.67076167076175,0,21
"sp7","Washington",-5.67076167076175,0,20
"sp7","Washington",-4.67076167076175,0,21
"sp7","Castle Peak",-20.6707616707617,1,3
"sp7","Castle Peak",-19.6707616707617,1,4
"sp7","Lang Crossing",-8.67076167076175,0,16
"sp7","Lang Crossing",-7.67076167076175,0,16
"sp7","Suisun Marsh",-26.6707616707617,0,7
"sp7","Suisun Marsh",-25.6707616707617,0,18
"sp7","Suisun Marsh",-24.6707616707617,0,32
"sp7","Suisun Marsh",-23.6707616707617,0,26
"sp7","Suisun Marsh",-22.6707616707617,0,30
"sp7","Suisun Marsh",-21.6707616707617,0,27
"sp7","Suisun Marsh",-20.6707616707617,0,34
"sp7","Suisun Marsh",-19.6707616707617,0,17
"sp7","Suisun Marsh",-18.6707616707617,0,19
"sp7","Washington",8.32923832923825,0,20
"sp7","Washington",9.32923832923825,0,20
"sp7","Washington",10.3292383292383,0,21
"sp7","Washington",11.3292383292383,0,18
"sp7","Washington",12.3292383292383,0,19
"sp7","Washington",13.3292383292383,0,23
"sp7","Washington",14.3292383292383,0,21
"sp7","Rancho Cordova",-23.6707616707617,0,10
"sp7","Rancho Cordova",17.3292383292383,0,32
"sp7","Rancho Cordova",-21.6707616707617,0,34
"sp7","Rancho Cordova",-20.6707616707617,0,33
"sp7","Rancho Cordova",-19.6707616707617,0,20
"sp7","Rancho Cordova",-18.6707616707617,0,19
"sp7","Sierra Valley",18.3292383292383,0,19
"sp7","Sierra Valley",19.3292383292383,1,19
"sp7","Sierra Valley",20.3292383292383,0,16
"sp7","North Sacramento",5.32923832923825,0,28
"sp7","Rancho Cordova",-14.6707616707617,0,22
"sp7","Donner Pass",18.3292383292383,3,16
"sp7","Donner Pass",19.3292383292383,6,27
"sp7","Rancho Cordova",-11.6707616707617,0,21
"sp7","Rancho Cordova",-10.6707616707617,0,20
"sp7","Rancho Cordova",-9.67076167076175,0,21
"sp7","Rancho Cordova",-8.67076167076175,0,26
"sp7","Rancho Cordova",-7.67076167076175,0,26
"sp7","Rancho Cordova",-6.67076167076175,0,25
"sp7","Castle Peak",-21.6707616707617,1,6
"sp7","Sierra Valley",-9.67076167076175,0,15
"sp7","Sierra Valley",-8.67076167076175,1,19
"sp7","Castle Peak",-18.6707616707617,0,3
"sp7","Castle Peak",-17.6707616707617,0,2
"sp7","Rancho Cordova",0.329238329238251,0,30
"sp7","Rancho Cordova",1.32923832923825,0,28
"sp7","Rancho Cordova",2.32923832923825,0,27
"sp7","Donner Pass",-3.67076167076175,5,19
"sp7","Donner Pass",-2.67076167076175,3,16
"sp7","Donner Pass",-1.67076167076175,5,16
"sp7","Donner Pass",-0.670761670761749,4,15
"sp7","Donner Pass",0.329238329238251,4,15
"sp7","Donner Pass",1.32923832923825,4,20
"sp7","Rancho Cordova",9.32923832923825,0,29
"sp7","Rancho Cordova",10.3292383292383,0,29
"sp7","Rancho Cordova",11.3292383292383,0,29
"sp7","Rancho Cordova",12.3292383292383,0,32
"sp7","Rancho Cordova",13.3292383292383,0,32
"sp7","Rancho Cordova",14.3292383292383,0,31
"sp7","Rancho Cordova",15.3292383292383,0,33
"sp7","Rancho Cordova",16.3292383292383,0,30
"sp7","Sierra Valley",12.3292383292383,1,17
"sp7","Rancho Cordova",18.3292383292383,0,35
"sp7","Rancho Cordova",19.3292383292383,0,30
"sp7","Rancho Cordova",20.3292383292383,0,35
"sp7","Gates Canyon",-20.6707616707617,0,24
"sp7","Donner Pass",12.3292383292383,3,14
"sp7","Gates Canyon",-18.6707616707617,0,16
"sp7","Gates Canyon",-17.6707616707617,0,13
"sp7","Gates Canyon",-16.6707616707617,0,14
"sp7","Gates Canyon",-15.6707616707617,0,16
"sp7","Rancho Cordova",-13.6707616707617,0,17
"sp7","Rancho Cordova",-12.6707616707617,0,19
"sp7","Gates Canyon",-12.6707616707617,0,18
"sp7","Gates Canyon",-11.6707616707617,0,21
"sp7","Lang Crossing",-16.6707616707617,0,12
"sp7","Lang Crossing",-15.6707616707617,0,10
"sp7","Lang Crossing",-14.6707616707617,2,14
"sp7","Lang Crossing",-13.6707616707617,0,16
"sp7","Lang Crossing",-12.6707616707617,1,14
"sp7","North Sacramento",14.3292383292383,0,32
"sp7","North Sacramento",15.3292383292383,0,33
"sp7","Sierra Valley",-7.67076167076175,0,17
"sp7","Sierra Valley",-6.67076167076175,0,18
"sp7","Washington",-1.67076167076175,0,22
"sp7","Washington",-0.670761670761749,0,22
"sp7","Washington",0.329238329238251,0,21
"sp7","Washington",1.32923832923825,0,20
"sp7","Washington",2.32923832923825,0,26
"sp7","Washington",3.32923832923825,0,20
"sp7","Washington",4.32923832923825,0,23
"sp7","Washington",5.32923832923825,0,17
"sp7","Washington",6.32923832923825,0,19
"sp7","Washington",7.32923832923825,0,21
"sp7","Sierra Valley",5.32923832923825,1,19
"sp7","Sierra Valley",6.32923832923825,0,16
"sp7","Sierra Valley",7.32923832923825,0,18
"sp7","Sierra Valley",8.32923832923825,0,16
"sp7","Sierra Valley",9.32923832923825,1,18
"sp7","Sierra Valley",10.3292383292383,0,18
"sp7","Sierra Valley",11.3292383292383,0,18
"sp7","Castle Peak",-0.670761670761749,4,8
"sp7","Sierra Valley",13.3292383292383,0,19
"sp7","Sierra Valley",14.3292383292383,0,18
"sp7","Sierra Valley",15.3292383292383,0,20
"sp7","Lang Crossing",13.3292383292383,0,20
"sp7","Lang Crossing",14.3292383292383,3,18
"sp7","Lang Crossing",15.3292383292383,2,18
"sp7","Lang Crossing",16.3292383292383,0,18
"sp7","Lang Crossing",17.3292383292383,0,17
"sp7","Lang Crossing",18.3292383292383,0,15
"sp7","Gates Canyon",-14.6707616707617,0,20
"sp7","Gates Canyon",-13.6707616707617,0,17
"sp7","Sierra Valley",-16.6707616707617,0,9
"sp7","Sierra Valley",-15.6707616707617,0,7
"sp7","Sierra Valley",-14.6707616707617,0,5
"sp7","Sierra Valley",-13.6707616707617,0,10
"sp7","Sierra Valley",-12.6707616707617,0,10
"sp7","Sierra Valley",-11.6707616707617,0,13
"sp7","Sierra Valley",-10.6707616707617,2,17
"sp7","Rancho Cordova",8.32923832923825,0,30
"sp7","Castle Peak",-7.67076167076175,4,10
"sp7","North Sacramento",16.3292383292383,0,32
"sp7","North Sacramento",17.3292383292383,0,33
"sp7","North Sacramento",18.3292383292383,0,33
"sp7","Castle Peak",-16.6707616707617,2,4
"sp7","Castle Peak",-15.6707616707617,2,3
"sp7","Castle Peak",-14.6707616707617,1,3
"sp7","Rancho Cordova",3.32923832923825,0,30
"sp7","Rancho Cordova",4.32923832923825,0,29
"sp7","Rancho Cordova",5.32923832923825,0,26
"sp7","Rancho Cordova",6.32923832923825,0,31
"sp7","Rancho Cordova",7.32923832923825,0,31
"sp7","Sierra Valley",17.3292383292383,2,19
"sp7","North Sacramento",1.32923832923825,0,28
"sp7","Castle Peak",-6.67076167076175,5,8
"sp7","Castle Peak",-5.67076167076175,3,8
"sp7","Castle Peak",-4.67076167076175,3,8
"sp7","Castle Peak",-3.67076167076175,3,7
"sp7","Castle Peak",-2.67076167076175,2,5
"sp7","Castle Peak",-1.67076167076175,4,9
"sp7","North Sacramento",-5.67076167076175,0,27
"sp7","Castle Peak",0.329238329238251,3,8
"sp7","Castle Peak",1.32923832923825,4,6
"sp7","Castle Peak",2.32923832923825,3,9
"sp7","Sierra Valley",16.3292383292383,0,20
"sp7","North Sacramento",13.3292383292383,0,35
"sp7","Sierra Valley",2.32923832923825,1,18
"sp7","North Sacramento",2.32923832923825,0,31
"sp7","North Sacramento",3.32923832923825,0,31
"sp7","North Sacramento",4.32923832923825,0,31
"sp7","Lang Crossing",-21.6707616707617,0,12
"sp7","North Sacramento",6.32923832923825,0,29
"sp7","North Sacramento",7.32923832923825,0,33
"sp7","North Sacramento",8.32923832923825,0,32
"sp7","North Sacramento",9.32923832923825,0,32
"sp7","North Sacramento",10.3292383292383,0,31
"sp7","North Sacramento",11.3292383292383,0,32
"sp7","North Sacramento",12.3292383292383,0,32
"sp7","Sierra Valley",1.32923832923825,0,19
"sp7","Gates Canyon",-21.6707616707617,0,7
"sp7","Sierra Valley",3.32923832923825,1,19
"sp7","Sierra Valley",4.32923832923825,0,17
"sp7","North Sacramento",-10.6707616707617,0,12
"sp7","North Sacramento",-9.67076167076175,0,21
"sp7","Sierra Valley",-5.67076167076175,1,18
"sp7","Sierra Valley",-4.67076167076175,2,16
"sp7","Sierra Valley",-3.67076167076175,0,14
"sp7","Sierra Valley",-2.67076167076175,2,16
"sp7","Sierra Valley",-1.67076167076175,0,14
"sp7","Sierra Valley",-0.670761670761749,1,16
"sp7","Sierra Valley",0.329238329238251,0,17
"sp7","Gates Canyon",-22.6707616707617,0,21
"sp7","Castle Peak",-10.6707616707617,3,7
"sp7","Gates Canyon",-19.6707616707617,0,14
"sp7","Lang Crossing",-24.6707616707617,0,16
"sp7","Lang Crossing",-23.6707616707617,1,15
"sp7","Lang Crossing",-22.6707616707617,0,6
"sp7","North Sacramento",-8.67076167076175,0,26
"sp7","North Sacramento",-7.67076167076175,0,26
"sp7","North Sacramento",-6.67076167076175,0,27
"sp7","Lang Crossing",-18.6707616707617,0,12
"sp7","North Sacramento",-4.67076167076175,0,24
"sp7","North Sacramento",-3.67076167076175,0,25
"sp7","North Sacramento",-2.67076167076175,0,28
"sp7","Castle Peak",-11.6707616707617,0,4
"sp7","North Sacramento",-1.67076167076175,0,27
"sp7","Castle Peak",-9.67076167076175,3,10
"sp7","Castle Peak",-8.67076167076175,3,7
"sp7","Lang Crossing",-19.6707616707617,0,7
"sp7","North Sacramento",20.3292383292383,0,33
"sp7","Lang Crossing",-17.6707616707617,1,7
"sp7","Lang Crossing",-20.6707616707617,0,15
"sp7","Castle Peak",-12.6707616707617,2,4
"sp7","North Sacramento",19.3292383292383,0,30
"sp7","Lang Crossing",20.3292383292383,0,14
"sp7","Castle Peak",-13.6707616707617,1,4
"sp7","North Sacramento",0.329238329238251,0,30
"sp7","Lang Crossing",19.3292383292383,0,23
"sp7","North Sacramento",-0.670761670761749,0,28
"sp8","West Sacramento",-6.67076167076175,0,27
"sp8","West Sacramento",-7.67076167076175,0,28
"sp8","West Sacramento",-9.67076167076175,0,26
"sp8","Washington",-6.67076167076175,1,21
"sp8","Rancho Cordova",-5.67076167076175,0,23
"sp8","West Sacramento",-5.67076167076175,0,27
"sp8","Rancho Cordova",-7.67076167076175,0,26
"sp8","West Sacramento",-8.67076167076175,0,31
"sp8","West Sacramento",-2.67076167076175,0,28
"sp8","Suisun Marsh",-4.67076167076175,0,22
"sp8","Suisun Marsh",-3.67076167076175,0,22
"sp8","Rancho Cordova",-6.67076167076175,0,25
"sp8","West Sacramento",-10.6707616707617,0,18
"sp8","Suisun Marsh",1.32923832923825,0,31
"sp8","Suisun Marsh",2.32923832923825,0,30
"sp8","Suisun Marsh",-2.67076167076175,0,25
"sp8","West Sacramento",5.32923832923825,0,32
"sp8","West Sacramento",6.32923832923825,0,33
"sp8","West Sacramento",7.32923832923825,0,32
"sp8","West Sacramento",4.32923832923825,0,33
"sp8","Castle Peak",4.32923832923825,0,8
"sp8","West Sacramento",10.3292383292383,0,33
"sp8","West Sacramento",11.3292383292383,0,35
"sp8","Castle Peak",5.32923832923825,0,6
"sp8","Castle Peak",6.32923832923825,0,6
"sp8","Suisun Marsh",-1.67076167076175,0,28
"sp8","Suisun Marsh",-0.670761670761749,0,26
"sp8","Suisun Marsh",0.329238329238251,0,30
"sp8","Castle Peak",9.32923832923825,0,8
"sp8","Castle Peak",10.3292383292383,0,7
"sp8","Castle Peak",11.3292383292383,0,6
"sp8","Castle Peak",12.3292383292383,0,5
"sp8","West Sacramento",8.32923832923825,0,30
"sp8","West Sacramento",9.32923832923825,0,30
"sp8","Castle Peak",13.3292383292383,0,7
"sp8","Castle Peak",14.3292383292383,0,7
"sp8","Castle Peak",15.3292383292383,0,9
"sp8","Castle Peak",16.3292383292383,0,7
"sp8","Castle Peak",17.3292383292383,0,5
"sp8","Castle Peak",18.3292383292383,0,5
"sp8","Castle Peak",19.3292383292383,0,8
"sp8","Castle Peak",20.3292383292383,0,8
"sp8","Gates Canyon",-5.67076167076175,0,25
"sp8","Gates Canyon",-4.67076167076175,0,22
"sp8","Gates Canyon",-3.67076167076175,0,25
"sp8","Rancho Cordova",-4.67076167076175,0,24
"sp8","West Sacramento",-4.67076167076175,0,23
"sp8","West Sacramento",-3.67076167076175,0,27
"sp8","Rancho Cordova",-1.67076167076175,0,30
"sp8","West Sacramento",-1.67076167076175,0,29
"sp8","West Sacramento",-0.670761670761749,0,28
"sp8","West Sacramento",0.329238329238251,0,29
"sp8","West Sacramento",1.32923832923825,0,30
"sp8","West Sacramento",2.32923832923825,0,30
"sp8","West Sacramento",3.32923832923825,0,32
"sp8","Rancho Cordova",5.32923832923825,0,26
"sp8","Rancho Cordova",6.32923832923825,0,31
"sp8","Rancho Cordova",7.32923832923825,0,31
"sp8","Rancho Cordova",8.32923832923825,0,30
"sp8","Rancho Cordova",9.32923832923825,0,29
"sp8","Rancho Cordova",10.3292383292383,0,29
"sp8","Rancho Cordova",11.3292383292383,0,29
"sp8","Rancho Cordova",12.3292383292383,0,32
"sp8","Rancho Cordova",13.3292383292383,0,32
"sp8","West Sacramento",12.3292383292383,0,31
"sp8","West Sacramento",13.3292383292383,0,35
"sp8","Castle Peak",7.32923832923825,0,4
"sp8","Castle Peak",8.32923832923825,0,6
"sp8","Gates Canyon",19.3292383292383,0,32
"sp8","Gates Canyon",20.3292383292383,0,31
"sp8","Washington",-8.67076167076175,1,14
"sp8","Washington",-7.67076167076175,2,13
"sp8","Sierra Valley",-16.6707616707617,0,9
"sp8","Washington",-5.67076167076175,0,20
"sp8","Washington",-4.67076167076175,0,21
"sp8","Washington",-3.67076167076175,0,22
"sp8","Washington",-2.67076167076175,1,22
"sp8","Washington",-1.67076167076175,0,22
"sp8","Washington",-0.670761670761749,0,22
"sp8","Washington",0.329238329238251,0,21
"sp8","Washington",1.32923832923825,1,20
"sp8","Washington",2.32923832923825,1,26
"sp8","Washington",3.32923832923825,0,20
"sp8","Washington",4.32923832923825,1,23
"sp8","Washington",5.32923832923825,1,17
"sp8","Washington",6.32923832923825,1,19
"sp8","Rancho Cordova",-3.67076167076175,0,25
"sp8","Rancho Cordova",-2.67076167076175,0,27
"sp8","Washington",7.32923832923825,1,21
"sp8","Rancho Cordova",-0.670761670761749,0,29
"sp8","Rancho Cordova",0.329238329238251,0,30
"sp8","Rancho Cordova",1.32923832923825,0,28
"sp8","Rancho Cordova",2.32923832923825,0,27
"sp8","Rancho Cordova",3.32923832923825,0,30
"sp8","Rancho Cordova",4.32923832923825,0,29
"sp8","Suisun Marsh",-26.6707616707617,0,7
"sp8","Suisun Marsh",-25.6707616707617,0,18
"sp8","Suisun Marsh",-24.6707616707617,0,32
"sp8","Suisun Marsh",-23.6707616707617,0,26
"sp8","Suisun Marsh",-22.6707616707617,0,30
"sp8","Suisun Marsh",-21.6707616707617,0,27
"sp8","Suisun Marsh",-20.6707616707617,0,34
"sp8","Suisun Marsh",-19.6707616707617,0,17
"sp8","Suisun Marsh",-18.6707616707617,0,19
"sp8","Suisun Marsh",-17.6707616707617,0,19
"sp8","Suisun Marsh",-16.6707616707617,0,18
"sp8","Suisun Marsh",-15.6707616707617,0,18
"sp8","Suisun Marsh",-14.6707616707617,0,20
"sp8","Rancho Cordova",-23.6707616707617,0,10
"sp8","Suisun Marsh",-13.6707616707617,0,18
"sp8","Suisun Marsh",-12.6707616707617,0,19
"sp8","Suisun Marsh",-11.6707616707617,0,21
"sp8","Suisun Marsh",-10.6707616707617,0,22
"sp8","Suisun Marsh",-9.67076167076175,0,24
"sp8","Suisun Marsh",-8.67076167076175,0,25
"sp8","Suisun Marsh",-7.67076167076175,0,28
"sp8","Suisun Marsh",-6.67076167076175,0,25
"sp8","Suisun Marsh",-5.67076167076175,0,28
"sp8","Donner Pass",-25.6707616707617,1,14
"sp8","Donner Pass",-24.6707616707617,1,16
"sp8","Donner Pass",-23.6707616707617,2,15
"sp8","Donner Pass",-22.6707616707617,2,23
"sp8","Donner Pass",-21.6707616707617,0,13
"sp8","Donner Pass",-20.6707616707617,2,13
"sp8","Donner Pass",-19.6707616707617,1,7
"sp8","Donner Pass",-18.6707616707617,1,11
"sp8","Suisun Marsh",3.32923832923825,0,30
"sp8","Suisun Marsh",4.32923832923825,0,35
"sp8","Suisun Marsh",5.32923832923825,0,29
"sp8","Suisun Marsh",6.32923832923825,0,30
"sp8","Suisun Marsh",7.32923832923825,0,32
"sp8","Suisun Marsh",8.32923832923825,0,31
"sp8","Suisun Marsh",9.32923832923825,0,30
"sp8","Suisun Marsh",10.3292383292383,0,28
"sp8","Suisun Marsh",11.3292383292383,0,31
"sp8","Suisun Marsh",12.3292383292383,0,29
"sp8","Suisun Marsh",13.3292383292383,0,30
"sp8","Suisun Marsh",14.3292383292383,0,31
"sp8","Suisun Marsh",15.3292383292383,0,33
"sp8","Suisun Marsh",16.3292383292383,0,31
"sp8","Suisun Marsh",17.3292383292383,0,30
"sp8","Suisun Marsh",18.3292383292383,0,32
"sp8","Suisun Marsh",19.3292383292383,0,30
"sp8","Suisun Marsh",20.3292383292383,0,33
"sp8","Donner Pass",0.329238329238251,1,15
"sp8","Rancho Cordova",14.3292383292383,0,31
"sp8","Rancho Cordova",15.3292383292383,0,33
