"lat","lon","elev"
37.328072,-121.711167,472
41.891048,-111.633399,2449
46.832,-113.940811,1258
37.405346,-121.788511,370
42.133624,-122.379445,1143
38.581572,-121.4944,10
35.920203,-116.546212,439
33.874523,-118.293426,13
46.127402,-123.906548,48
39.667567,-120.436162,1520
40.464228,-122.255557,120
42.587502,-114.383057,1143
40.07287,-105.3111,1915
46.83245,-119.87559,150
45.498909,-110.984196,2014
31.548258,-110.141083,1238
33.970203,-118.429766,3
36.045618,-112.142272,2090
34.761234,-112.01997,1022
36.483472,-121.164008,399
37.39235,-122.108314,25
33.753022,-117.590782,773
32.20243,-110.898187,775
44.514763,-124.049292,24
34.067217,-118.305234,80
39.121537,-117.009888,1684
32.058655,-110.07764,1617
34.265393,-118.150527,996
34.74804,-119.136758,1700
37.527963,-122.446012,265
38.051973,-122.226984,0
37.62813,-121.560762,333
41.451286,-112.335074,1282
36.129158,-111.944783,2412
33.704494,-118.00387,3
37.269784,-122.406106,57
37.166531,-122.360406,28
33.177163,-115.615943,-67
34.049585,-118.384036,56
48.100122,-123.424997,88
41.172,-106.0622,2511
32.217753,-110.883876,773
37.795581,-122.476153,58
34.165775,-118.309494,158
32.395024,-111.134841,632
37.953604,-122.121037,179
36.481463,-121.181956,502
40.138895,-105.394417,2514
34.107131,-118.472359,279
37.192402,-121.838418,138
35.174832,-106.381554,2333
40.354456,-105.661539,2821
33.171334,-116.231552,228
40.924858,-112.167137,1298
40.155495,-111.719901,1372
37.939467,-119.251857,2947
34.500858,-119.343967,466
38.399695,-121.371849,18
39.410884,-111.125259,2387
33.736341,-117.692059,481
45.498415,-110.987309,2014
37.440012,-122.148225,12
38.478176,-122.568976,323
38.538964,-121.764368,15
32.915552,-117.254811,0
46.910503,-120.485588,570
32.993155,-117.021154,259
33.589764,-117.767124,193
33.467669,-117.661844,88
40.37357,-105.615186,2568
38.366,-119.4805,2203
37.813852,-122.16615,373
38.806808,-120.03233,2294
33.148547,-117.250139,151
37.830067,-122.485488,0
37.953193,-119.264208,3025
32.841445,-117.034714,120
40.859452,-124.095481,0
37.407712,-122.226425,190
39.247463,-119.970528,1898
37.891347,-122.622239,193
31.447172,-110.308383,1816
38.914933,-122.324261,299
40.544001,-111.486728,1814
38.745872,-123.514817,20
37.909926,-122.485807,152
35.529159,-113.425491,1469
39.886715,-105.066462,1617
34.134789,-118.33236,513
34.062192,-118.173614,135
34.0038,-118.054851,105
37.91533,-122.492666,161
36.490733,-121.149175,423
41.988728,-120.229751,1822
46.742772,-116.985686,817
34.133489,-117.852668,257
37.801347,-122.473802,59
37.834715,-109.516054,2852
38.515729,-109.466894,1425
37.92634,-122.329293,13
33.466995,-111.902192,376
33.958361,-112.317328,577
36.359212,-106.525483,2143
32.85297,-110.606772,811
37.981997,-122.336813,73
32.73933,-117.24318,72
33.934706,-109.491841,2891
36.471836,-121.154265,283
36.502944,-121.198822,402
38.57281,-109.302729,2083
37.67786,-122.407802,90
34.148123,-118.291917,213
34.165269,-118.494688,227
36.713837,-112.216898,2406
33.645702,-116.316552,108
37.199625,-121.876946,246
34.398642,-117.726324,1893
38.016795,-119.166802,2059
37.638542,-121.868361,119
33.371997,-117.148826,379
37.914908,-121.948017,294
46.002267,-121.829619,1317
32.962508,-105.741876,2596
32.251718,-110.66396,951
35.393973,-104.181202,1289
40.670357,-111.846329,1323
37.7929,-122.458286,33
37.339045,-121.967621,30
37.307886,-122.174712,624
38.989612,-114.222175,2239
38.446221,-122.706154,55
37.338315,-121.780139,100
36.495631,-121.20379,421
32.595938,-116.84391,985
36.388096,-120.862289,1075
32.880488,-117.169319,118
37.589633,-118.85463,2346
36.811694,-121.737483,10
44.409991,-123.335086,126
34.170649,-118.284303,172
31.499789,-110.847239,1165
31.498258,-110.842952,1165
42.695095,-114.855737,891
37.945006,-122.410185,15
38.849292,-104.880209,1937
34.100162,-118.726727,238
37.404284,-121.953958,3
38.9564,-119.935026,1958
37.303776,-122.073943,172
32.858533,-116.916654,124
41.270533,-123.785227,126
42.117677,-112.666152,1433
37.835983,-122.275055,25
40.630053,-105.806825,2630
37.805715,-122.256411,0
37.681151,-122.427939,241
32.8065,-117.192034,101
34.426389,-117.300878,974
34.469915,-114.157711,558
34.513788,-119.272611,631
33.811571,-117.919897,45
37.890714,-121.939065,676
32.840433,-116.930374,187
39.307689,-120.682861,1430
38.263275,-122.620413,24
33.130835,-116.299801,394
34.443383,-119.176001,427
37.92339,-122.676752,0
35.095491,-106.394026,2133
34.186413,-118.087472,552
37.805663,-122.264022,13
46.179783,-123.817703,96
31.486842,-110.987395,1062
34.142415,-118.319569,195
45.989707,-123.497117,298
38.075879,-122.957315,4
39.408899,-105.067783,2089
34.197123,-117.132779,1561
32.755381,-117.140077,103
38.930599,-120.149342,2437
33.301513,-116.323943,194
32.327451,-106.583664,1730
34.160244,-118.771912,348
37.865682,-122.278348,33
40.354456,-105.661539,2821
37.541111,-118.824836,2670
37.617979,-118.991804,2502
41.209366,-122.515203,1867
43.351647,-123.556659,407
34.050073,-116.57022,781
39.258964,-119.882379,2002
37.606043,-122.565848,0
31.6707,-110.9151,1631
36.041656,-111.826985,2022
36.978365,-121.936505,0
34.160039,-118.124378,283
47.672462,-122.308037,50
36.060121,-112.141829,2099
37.333337,-122.088867,108
37.388574,-105.536413,2359
38.35382,-122.607631,511
33.704197,-118.004519,3
38.041117,-103.416767,1218
40.718016,-111.643629,2169
35.474964,-121.000074,66
36.981119,-122.025699,25
36.458819,-121.911603,296
37.732822,-122.420088,68
33.957183,-118.160375,36
33.053153,-117.28018,74
32.280949,-111.032828,680
34.118614,-118.311928,262
37.128964,-122.278521,264
33.77493,-118.096108,7
37.810933,-122.183425,431
37.287927,-122.212892,482
31.79886,-110.796335,1416
34.182185,-118.097273,297
38.929585,-121.038734,243
37.553936,-122.091757,0
33.07063,-116.602644,1271
41.165323,-122.30724,727
38.759438,-119.8629,2037
31.79915,-110.797339,1416
32.687367,-116.817231,297
31.673698,-110.938351,1467
34.091761,-116.963573,1333
31.495011,-110.856781,1156
46.1426,-123.875838,3
35.384163,-111.729755,2479
33.650665,-116.318525,99
33.3588,-105.681889,2154
39.624863,-114.645308,2694
32.942598,-105.728532,2752
37.740754,-119.58793,1671
35.957415,-118.612682,1968
47.541556,-122.095048,367
40.01856,-120.104057,1317
40.775964,-105.229058,1762
33.780761,-118.288362,7
37.950356,-122.140832,203
37.768197,-122.468703,85
31.883476,-109.205303,1724
33.769928,-112.039942,520
41.318951,-122.491478,2437
37.991072,-122.132737,97
31.447747,-110.307297,1816
38.010217,-122.524522,0
37.712996,-122.486423,4
33.995879,-117.685418,200
33.722245,-116.374456,69
40.354456,-105.661539,2821
32.34118,-110.981201,768
38.851844,-119.926947,2467
38.078129,-122.827706,0
37.756263,-122.471845,188
37.76628,-122.46595,99
38.727731,-120.491939,1303
37.905199,-121.923523,346
35.229788,-112.182817,2144
47.109326,-114.361839,1521
34.026,-116.299,1505
34.133516,-117.852592,257
32.278623,-111.051759,721
32.54895,-113.62397,206
48.731214,-122.490932,81
31.725088,-110.880087,1484
37.62244,-122.406569,2
38.75479,-120.969281,257
33.022061,-116.800732,464
39.053625,-120.122932,1940
38.526061,-121.792039,18
34.141874,-109.581509,2694
45.336367,-121.665564,1768
31.401889,-110.264668,1710
37.887397,-121.910985,876
44.258441,-122.312056,1237
48.281067,-115.688637,1240
37.365128,-107.933742,2629
36.327448,-115.26182,752
37.995351,-119.298306,3135
37.767025,-122.47091,85
33.010611,-116.600103,1634
38.575572,-121.472468,12
36.268756,-115.618237,2256
37.307763,-121.677592,550
37.08984,-119.287984,1807
32.444826,-104.257754,951
35.290652,-120.628177,263
33.988808,-118.403045,9
32.856329,-105.598941,2244
41.307614,-111.616436,1789
32.551713,-117.063415,13
35.344431,-120.839849,3
36.156757,-115.424133,1117
40.015294,-105.314284,1849
38.117703,-119.08172,2197
38.020212,-122.031447,9
37.587303,-122.319117,0
32.854853,-116.437683,1826
40.572163,-105.029382,1493
33.131186,-117.186898,180
37.906667,-107.5131,3937
35.142753,-120.641283,61
34.057066,-118.267561,94
34.047427,-116.566818,784
34.213393,-118.194178,447
37.89206,-121.939015,403
47.569154,-114.118774,920
33.567655,-117.784417,155
33.539424,-111.657426,440
37.954879,-122.312597,133
34.351667,-117.675,2427
37.298574,-106.558021,3639
39.690604,-105.456852,2746
37.217358,-112.974717,1312
34.675344,-120.433095,93
37.212922,-122.055375,812
37.219649,-121.691869,316
36.969344,-122.022235,7
31.567762,-111.051086,1018
34.179649,-118.13437,331
31.879437,-109.035867,1257
47.333122,-120.675824,998
45.474737,-122.545141,106
39.688668,-120.665567,2053
47.470193,-122.454174,127
37.069491,-122.004467,204
42.042913,-122.4483,1464
33.790214,-118.290739,17
39.36792,-120.923534,933
36.982017,-121.9548,15
40.349363,-109.353937,1447
38.537166,-122.560816,420
38.585814,-122.699132,328
37.831958,-122.508605,88
41.378063,-124.011353,144
36.357215,-120.820706,852
42.150369,-113.169354,1898
34.135855,-118.63141,328
38.348178,-122.534653,223
40.015061,-105.32573,1853
41.858387,-122.750259,714
38.159155,-122.1986,188
32.842523,-117.033024,88
37.356993,-122.193263,256
39.133555,-106.562912,4027
39.489865,-106.27612,3379
32.971596,-117.134964,140
32.33944,-110.981591,768
37.772358,-122.440637,77
35.702725,-118.479095,1015
37.898388,-122.304994,105
34.669624,-119.932391,552
37.027442,-122.053773,137
37.813852,-122.16615,373
38.112477,-122.945251,0
36.131265,-105.528683,2621
33.86763,-118.217818,26
34.214334,-118.14773,581
31.70533,-110.876849,1888
34.055058,-118.244948,99
31.39014,-110.239294,1580
35.061011,-106.588373,1612
35.194803,-106.641861,1526
33.963821,-117.926743,281
37.266047,-122.162628,460
40.290351,-105.659664,3165
40.354456,-105.661539,2821
37.679352,-122.406973,90
33.645345,-117.779191,104
37.472506,-122.443603,0
34.080366,-118.704364,203
37.146183,-122.155289,285
34.294462,-118.741557,352
37.747871,-119.585809,1220
37.366665,-121.706683,768
34.156868,-118.285705,158
37.978545,-122.102093,108
34.017914,-118.288143,65
32.394571,-111.131722,635
37.006571,-121.979198,98
33.898342,-117.507236,226
40.777925,-111.688235,1807
39.621563,-120.648562,1946
32.115676,-112.712248,710
38.097003,-122.290955,6
35.169054,-106.461841,2018
37.434563,-122.093873,-1
32.975827,-116.582985,1416
45.552378,-116.982398,1387
39.417143,-120.028766,1634
32.94787,-105.751375,2650
37.039157,-121.416268,348
31.510925,-110.705333,1328
36.485202,-121.179408,559
37.905448,-121.95989,364
34.250636,-118.61481,292
33.347379,-118.327002,38
32.864008,-116.518831,1146
33.342087,-111.808953,367
39.0665,-123.228297,429
36.122814,-115.482981,1236
32.242243,-111.170869,876
38.491938,-122.102115,353
39.612005,-106.370302,3222
38.035244,-119.055428,1948
40.174589,-115.464172,1824
31.679929,-110.885291,2017
37.720758,-122.41295,103
40.027564,-106.199788,2517
40.503633,-121.306664,1934
40.044687,-120.88517,2167
37.875145,-122.238719,335
39.6624,-120.552159,2445
36.011229,-115.434473,1283
36.350005,-105.303427,2689
41.166579,-122.312199,874
38.555143,-121.258945,38
37.175688,-121.805135,223
41.344344,-111.540487,2002
33.800775,-117.348974,614
39.735056,-121.830549,65
32.836018,-117.037277,120
34.256007,-116.389387,969
34.04626,-117.278116,381
38.043089,-121.36589,2
33.813237,-118.085997,14
33.888913,-118.295299,16
39.709033,-105.148568,1807
41.32481,-122.508453,2211
34.490774,-119.313218,379
34.023639,-118.417458,47
37.927972,-122.57927,695
32.915374,-117.252954,0
34.530692,-119.149414,1097
39.351681,-120.360608,2352
31.904538,-109.155866,1492
31.541434,-110.75165,1243
38.332422,-119.633705,2927
38.561897,-121.598757,3
36.263794,-115.653915,2321
39.66678,-120.435417,1520
33.631,-109.7228,2232
34.431471,-114.266834,281
34.039587,-118.347029,37
37.997789,-122.760669,130
37.680834,-122.427144,241
40.014749,-105.314626,1849
37.78067,-122.514113,35
47.551076,-121.383114,1195
38.542513,-122.546408,358
37.001943,-104.369612,2332
46.230142,-124.031009,0
31.90418,-109.155533,1492
37.941105,-107.437453,3777
36.615887,-121.835442,18
33.811105,-118.090995,14
34.426983,-119.800694,11
38.567555,-109.294551,2301
33.739227,-117.673767,342
33.617367,-109.344468,2708
33.573355,-117.742457,153
40.405905,-121.476005,1978
37.791378,-122.31495,0
31.546881,-110.1402,1238
40.025268,-121.2918,1395
40.34368,-120.696782,1606
32.923183,-117.241506,39
31.428354,-111.192254,1236
32.243759,-111.167785,876
37.327145,-121.890503,33
33.209225,-116.315132,145
33.280098,-111.159047,755
32.326793,-110.699641,1266
35.285822,-111.62657,2467
40.690367,-105.543695,2304
48.797259,-113.670088,1496
39.601489,-105.140004,1787
39.068133,-106.820672,3329
41.127626,-104.699293,1809
44.404529,-121.751611,1178
40.136208,-105.386181,2456
46.12827,-123.903873,48
37.820965,-119.918906,1161
41.635115,-112.459064,1308
33.786525,-118.295388,13
37.51999,-121.545982,694
37.995883,-122.496308,258
38.047079,-122.221267,63
37.251294,-122.047347,208
48.534973,-120.333846,593
39.751212,-121.79966,80
34.048985,-119.567351,68
39.498286,-105.389536,2502
34.055485,-118.509567,129
42.517048,-123.365084,403
37.456459,-121.729896,760
37.525642,-120.859543,33
37.443115,-121.961624,1
38.948079,-104.893019,2342
33.958872,-109.514229,2875
37.309453,-122.176238,664
32.817952,-117.05601,89
39.245403,-121.040359,887
38.62964,-121.268924,27
38.458839,-122.551415,738
36.98134,-122.02356,8
32.414459,-110.871824,1207
36.438638,-105.544454,2166
45.751511,-123.796355,232
32.762001,-117.35396,0
39.412623,-120.663691,1795
32.837017,-105.62287,2288
38.336184,-122.70594,29
34.235186,-118.606373,277
37.12894,-122.381479,0
37.876177,-119.366365,2619
36.485901,-121.155081,309
33.828639,-118.341824,28
33.893668,-118.367403,24
33.362062,-117.537059,57
48.515442,-120.691624,1596
37.842187,-122.272478,28
33.780186,-118.335425,110
31.816714,-111.327116,1023
33.653362,-116.318492,99
38.3432,-122.592431,526
38.022164,-122.735488,160
33.875232,-118.29456,13
44.938788,-109.625615,2780
33.4635,-111.9442,394
37.719892,-122.420083,134
37.515887,-121.833143,149
37.790733,-122.475064,45
37.761229,-122.426239,28
31.416148,-111.194934,1182
42.201628,-122.699046,559
34.036106,-117.184603,451
45.700468,-121.402767,124
34.106766,-118.269597,147
37.208972,-118.612556,2781
40.25228,-105.352022,2208
36.951756,-122.026348,0
32.272529,-110.90327,724
45.940411,-123.528987,162
37.120901,-122.307058,32
40.155388,-121.412637,2047
42.152756,-123.401878,863
32.711087,-116.920281,319
33.650547,-117.881711,20
47.698886,-122.370474,109
33.402655,-111.679688,426
33.340209,-116.901398,1555
33.988872,-110.283287,1500
31.729022,-110.947487,1127
33.874557,-118.293224,13
33.27551,-116.425587,355
38.876219,-121.053768,246
36.872717,-119.785773,108
37.880725,-122.288025,27
34.303753,-119.28353,48
31.378311,-110.330524,1815
38.532801,-121.750911,18
33.988823,-118.403067,9
37.742744,-121.917248,168
37.929954,-122.681052,0
37.840828,-122.484047,181
38.27081,-121.823888,1
35.209466,-106.448529,3167
36.273994,-115.628872,2619
44.680201,-113.358091,1821
37.513947,-121.541576,714
32.385772,-106.477722,1295
33.885646,-118.308366,19
38.327691,-119.636839,2927
33.020563,-117.282548,31
38.003273,-122.287321,10
43.790428,-110.681763,2131
40.171708,-104.988905,1474
36.099971,-112.092876,771
37.085754,-122.062822,205
34.562248,-111.245415,2215
38.712352,-120.0694,2354
36.637479,-121.936398,0
39.920006,-105.064829,1624
37.417011,-122.103618,4
37.15962,-121.869097,700
47.367623,-120.729059,1585
40.404587,-121.362025,1679
37.649895,-122.379981,18
36.481326,-121.181019,502
42.256272,-104.748647,1342
37.776086,-120.776764,70
42.5742,-124.048003,142
40.00489,-120.994612,1174
34.15935,-117.8276,519
36.208812,-111.981327,2554
40.651783,-111.804592,1556
36.478045,-121.199155,644
38.021337,-122.936269,0
39.971211,-105.251159,1712
37.787308,-122.475813,24
37.90668,-121.898495,631
37.241138,-121.881645,76
34.034857,-109.413109,2671
37.434306,-122.286083,196
47.484205,-121.483631,1296
36.32027,-117.51918,824
34.688755,-120.044628,378
40.031189,-111.726919,1460
38.434718,-109.33787,1998
45.708038,-123.330405,379
42.587502,-114.383057,1143
46.128498,-123.900332,48
45.828219,-122.3843,267
36.413355,-118.573765,3155
32.698903,-109.920189,2873
33.998935,-119.715095,68
37.898388,-122.304994,105
37.205705,-121.826524,94
36.32008,-121.578128,1424
37.910938,-122.243039,250
38.455161,-109.373486,1949
31.42978,-110.243813,1502
38.955794,-109.616717,1476
37.457293,-122.107533,0
39.706058,-120.643325,1898
38.830013,-119.425592,1739
36.991386,-122.060872,159
34.151842,-118.224504,258
39.947184,-105.119412,1629
34.991797,-111.749918,1783
32.840778,-117.031812,109
38.119703,-122.952547,12
38.151608,-121.289118,16
37.212028,-122,360
34.126898,-118.109978,215
37.395059,-121.797647,309
33.165992,-117.340988,42
37.874442,-122.23843,276
46.559205,-123.617116,62
38.863432,-104.603361,1935
37.34115,-121.71521,457
40.013902,-120.861077,1733
38.017298,-119.170863,2113
36.461935,-121.156753,316
45.963356,-122.415596,363
33.440803,-111.962033,349
37.865616,-118.909105,2430
33.467669,-117.661844,88
34.82646,-111.80662,1239
48.749332,-113.844685,1567
37.897122,-122.709637,0
35.316953,-120.852989,0
32.757554,-116.591129,1140
37.914951,-122.264271,190
37.739465,-119.049525,2802
33.59048,-110.643884,1287
34.324317,-118.815348,354
34.029259,-118.483905,54
37.553005,-122.091443,0
37.338045,-121.871236,30
31.940509,-110.172272,1228
37.766855,-122.470769,85
45.989581,-123.496944,298
46.29734,-111.943173,2236
31.514098,-110.389726,1865
34.353828,-118.42125,1109
36.019,-111.918,1368
38.514412,-121.628254,4
42.25731,-122.46179,1398
42.907257,-122.444874,1037
34.16264,-117.887835,297
37.316212,-122.042228,96
32.187435,-110.583658,1693
37.792583,-122.454777,33
37.740905,-119.591445,1671
44.605101,-123.376678,218
36.757281,-121.502459,864
37.124974,-118.435192,2596
34.196086,-117.134789,1557
32.820498,-116.753288,582
39.992277,-105.281599,1778
34.012448,-120.053717,50
34.185748,-117.882328,488
32.24815,-110.909291,749
38.761642,-121.225531,111
44.024668,-121.730125,1680
43.541817,-116.096611,867
32.94627,-105.753423,2650
31.873822,-109.1837,1626
40.354456,-105.661539,2821
32.340691,-110.981122,768
40.39358,-105.6566,2908
40.441853,-105.75328,3581
42.506769,-122.844706,386
36.263855,-115.653595,2321
34.40725,-119.848532,0
37.292177,-121.740054,241
37.863792,-122.275545,33
34.463565,-119.836941,63
37.581192,-118.733008,2091
41.873756,-124.203383,6
33.679167,-117.682306,204
34.194817,-118.886208,291
37.343196,-122.12855,325
37.799309,-122.454163,33
47.976567,-123.47654,1588
38.46782,-122.562468,606
36.485873,-121.16833,369
38.376381,-122.506906,187
33.750267,-117.687242,303
39.918763,-121.609821,724
31.739623,-110.886271,1418
33.06444,-117.100109,106
36.964108,-121.964326,7
37.881614,-121.912324,1000
38.144773,-121.679504,0
32.223975,-111.145731,799
34.891755,-112.071345,1170
32.831234,-105.737517,2518
37.901622,-119.411613,2538
33.012757,-116.924315,437
38.868747,-120.017866,1927
35.610348,-121.086631,66
37.873956,-122.250243,115
33.148686,-107.206672,1328
34.052089,-119.564987,85
37.48142,-122.255112,36
37.777677,-122.49531,78
43.542519,-116.097646,867
44.427968,-110.588454,2442
32.415308,-110.706529,2424
37.881018,-121.917257,1078
38.265702,-121.439292,2
38.151608,-121.289118,16
36.541604,-121.278848,709
37.215557,-121.855278,82
37.335301,-121.703623,546
40.013037,-105.301354,1682
37.882473,-118.88587,2413
34.122277,-118.276709,197
34.154975,-117.152437,1201
41.82644,-115.419994,2044
39.620708,-120.487923,2075
37.486415,-122.29497,251
33.392141,-104.517059,1093
33.459982,-111.850913,372
33.343174,-116.905791,1415
31.539253,-110.760692,1236
33.746778,-118.406708,113
31.739623,-110.886271,1418
38.516248,-122.861337,14
39.901714,-105.211763,1811
37.727294,-119.5742,2075
32.878913,-117.220305,106
37.670706,-122.387754,3
34.20107,-118.212555,423
36.985398,-122.046784,120
38.652188,-121.207166,53
37.493295,-122.458012,23
35.204857,-106.438949,3134
38.433212,-106.894947,2627
33.792512,-117.752986,177
36.434432,-121.837923,630
37.205073,-121.80527,133
31.89421,-109.166036,1565
37.034335,-119.377173,1022
37.752137,-119.796587,1909
47.640678,-117.126191,620
34.472102,-119.283942,270
37.755072,-122.41282,17
33.923959,-117.734764,411
41.992896,-122.454158,956
37.912175,-121.949186,294
32.562887,-117.068589,12
37.767473,-122.470336,85
37.744697,-122.375245,1
36.584809,-121.19073,306
33.925075,-106.851487,1388
34.136427,-118.47556,288
33.872468,-118.336285,22
37.432743,-122.342123,353
34.16685,-117.994011,341
37.768163,-122.4687,85
34.053958,-118.270341,94
34.221561,-116.966907,2326
42.910675,-122.141883,2153
38.652279,-121.208309,53
37.4535,-122.104089,0
40.715537,-105.292485,2122
37.122099,-122.307251,32
40.622292,-121.398926,1635
37.521107,-122.347263,193
34.551713,-119.030187,1125
32.322298,-110.809812,894
37.355076,-122.188565,388
40.676772,-124.222442,0
36.106,-118.533,2211
46.189445,-123.842781,57
33.82297,-118.091008,14
37.411842,-122.102034,8
38.448406,-119.456721,1851
37.88998,-122.447779,60
37.832822,-122.492872,148
38.890293,-120.022158,2012
33.153252,-117.247198,116
47.632385,-122.295968,36
34.256565,-117.160851,1657
31.873862,-109.18372,1626
40.083021,-111.601333,1484
39.449039,-123.808167,25
32.371725,-112.86071,539
38.72183,-123.038901,216
38.530545,-121.609765,5
37.552109,-122.089083,0
33.734896,-117.68589,363
39.430583,-120.605719,1949
31.79915,-110.797339,1416
37.715557,-122.054726,116
40.458126,-111.550642,1981
31.56782,-111.051028,1018
32.904371,-117.195021,104
32.771408,-116.819193,236
34.247112,-118.508171,290
37.292081,-122.090227,249
37.940772,-122.410209,0
37.776233,-120.775764,70
36.995167,-104.434368,2565
47.458644,-121.413901,1728
41.718942,-121.504555,1405
37.553302,-122.09102,0
37.871637,-122.256753,115
33.734762,-117.687049,363
42.978843,-123.474093,683
37.352567,-121.756864,518
37.889522,-121.930088,665
38.469516,-123.018076,122
39.346111,-123.686668,226
38.612956,-122.782913,42
39.421933,-122.184831,29
34.1394,-118.167574,258
35.204468,-119.854836,585
33.805528,-106.891466,1375
32.776306,-116.449242,1275
34.055383,-118.879586,400
34.957608,-118.601008,1866
33.275821,-117.322218,76
38.933125,-119.949856,2081
33.279958,-111.158565,755
34.059424,-118.466984,142
31.52776,-110.772479,1223
36.300595,-115.682627,2644
33.735745,-117.689663,363
34.201361,-118.211109,423
33.677461,-117.76994,47
36.471103,-121.151863,283
32.862776,-116.218964,247
36.1925,-115.5975,2006
34.126258,-118.211022,182
33.650872,-118.204594,0
40.063763,-111.731882,1393
33.745011,-118.403978,113
34.4297,-119.706192,46
43.175489,-122.722125,1501
38.584205,-122.700312,414
38.120566,-122.561441,2
33.966169,-118.443635,0
33.736653,-117.683959,363
38.775895,-121.032515,263
34.420027,-119.664856,0
38.265731,-121.439234,2
33.940337,-118.410923,51
33.964806,-119.752656,0
32.232853,-110.900344,765
40.032404,-112.217521,2085
43.560452,-111.215393,2127
32.647441,-116.636095,779
33.798889,-111.801389,862
35.139975,-111.623492,2118
32.28215,-111.032377,680
32.590725,-116.468345,905
41.977582,-120.135218,2198
33.011829,-117.272675,0
31.931184,-109.189477,1670
42.138336,-122.360979,1132
38.927779,-121.037341,243
39.937561,-105.355355,2149
39.30422,-123.775228,10
38.54527,-119.809503,2683
31.499895,-110.703317,1339
40.151115,-105.03783,1508
37.391665,-122.403578,152
38.830359,-104.804339,1853
40.669237,-111.684503,2904
34.081295,-118.048331,86
31.77958,-109.309142,1870
32.857292,-116.914357,143
33.735422,-117.685032,363
35.087815,-106.399728,2008
38.410798,-122.057149,174
36.158268,-115.429573,1255
35.066743,-109.781353,1756
37.801155,-122.419924,44
39.264557,-117.16198,2307
37.790554,-122.394722,10
47.113779,-104.665812,634
38.269228,-119.128343,2402
37.916946,-122.202726,172
33.652803,-117.884278,18
34.419158,-119.889689,21
34.068214,-118.167992,159
38.119973,-122.623043,36
34.015752,-118.375311,113
37.192253,-121.709245,86
34.06084,-118.598926,516
32.26391,-111.018114,699
37.399261,-121.796708,309
38.72757,-104.838271,2000
38.549245,-121.736533,15
31.70533,-110.876849,1888
48.467678,-120.269287,820
34.005341,-118.483477,13
34.017584,-118.288548,65
44.85931,-121.772995,1382
40.149459,-105.300108,1842
37.941208,-107.812247,2681
32.837672,-105.712557,2431
37.875155,-122.238679,335
38.984778,-120.35427,1703
37.978506,-121.963603,107
37.509837,-119.604685,1961
37.147778,-121.774641,303
34.197138,-117.136498,1557
32.77565,-117.197601,37
45.916008,-117.009239,1063
32.715192,-116.761213,720
45.552765,-122.883993,69
47.860657,-123.934536,209
37.362425,-122.176932,243
45.84323,-122.793658,6
34.092147,-118.17463,194
33.462041,-111.945041,394
40.580451,-111.655306,2539
46.74292,-116.985769,817
32.552963,-111.136628,803
33.990551,-112.73689,635
33.181987,-116.215841,245
34.065537,-118.441424,117
47.461388,-122.085556,66
32.829165,-105.640838,2349
37.95706,-121.343861,0
38.536847,-121.788347,18
34.222422,-119.004531,47
37.777677,-122.49531,78
32.306986,-106.824946,1177
37.21279,-112.972833,1466
34.023664,-118.417412,47
37.464972,-122.286053,187
31.728849,-110.947481,1127
33.085772,-117.142447,165
33.806253,-118.088141,13
31.807798,-111.013337,905
31.362789,-110.300416,1818
36.938554,-103.875472,2015
38.676308,-121.190613,51
41.98852,-120.22974,1822
43.628881,-113.726651,2073
37.168186,-121.772568,271
42.144802,-122.62226,699
31.4105,-110.281721,1808
32.858393,-105.600257,2207
40.767355,-111.823139,1561
32.948708,-105.7483,2685
47.18323,-122.532381,54
31.477996,-110.343429,1628
35.702187,-114.850923,1137
34.52849,-119.706255,464
33.836602,-118.094894,15
37.910516,-121.920218,260
46.778911,-121.997213,1321
37.07488,-122.062955,189
33.764193,-116.14497,86
32.425395,-110.90755,833
34.092915,-118.654594,360
37.037498,-122.061667,104
38.578304,-122.580703,108
38.172698,-122.254525,18
39.654432,-119.641032,1669
33.102225,-116.484229,719
38.720216,-104.725729,1720
34.474776,-120.142248,0
32.429705,-110.72892,2194
38.515922,-122.798875,38
33.746508,-109.369605,2315
34.028327,-119.722508,260
34.034066,-118.733774,117
38.917206,-121.0364,195
37.915274,-122.48837,152
35.563931,-120.962133,198
34.161117,-118.096268,259
37.991934,-122.356224,19
38.002122,-121.710967,1
33.897842,-118.016628,38
37.787548,-122.482353,24
31.638016,-110.816001,1680
38.574113,-123.297871,289
31.729066,-110.881031,1484
39.033053,-121.728322,9
47.319795,-120.691748,907
35.084386,-106.650422,1511
38.562674,-122.825882,39
34.835461,-119.091347,1876
35.321475,-120.835153,23
33.933081,-112.694825,626
40.615942,-105.858335,2815
36.510352,-105.662577,2161
39.627432,-121.997938,35
38.677253,-120.11786,2171
32.828625,-116.859208,415
34.63416,-120.082834,210
35.142748,-116.105342,284
46.847145,-120.70395,704
36.267204,-121.296028,215
35.861682,-118.007282,1948
45.514801,-122.778268,130
37.802972,-119.844283,1414
32.571863,-117.081211,12
38.033167,-121.376212,0
39.002968,-114.31223,3159
37.309151,-122.172872,653
38.040578,-121.7709,-2
32.27707,-111.020419,687
32.74617,-117.216694,23
34.192824,-118.883105,238
36.555093,-121.919081,64
37.352195,-122.249125,514
32.556667,-117.085031,9
37.214323,-122.310509,231
37.334099,-122.120003,219
39.904468,-119.991677,1465
37.288639,-121.621888,866
41.967595,-120.233473,2065
40.57782,-105.185148,1788
33.792856,-118.287912,10
35.185165,-114.565955,189
