year,species,counts,effort,effort_scaled_counts
2011,Anthocharis sara,4,5816,6.87757909215956e-4
2011,Apodemia mormo,13,5816,0.002235213204951857
2011,Apodemia palmerii,1,5816,1.71939477303989e-4
2011,Apyrrothrix araxes,1,5816,1.71939477303989e-4
2011,Atalopedes campestris,2,5816,3.43878954607978e-4
2011,Atlides halesus,2,5816,3.43878954607978e-4
2011,Atrytonopsis python,1,5816,1.71939477303989e-4
2011,Autochton cellus,1,5816,1.71939477303989e-4
2011,Battus philenor,9,5816,0.001547455295735901
2011,Boloria chariclea,4,5816,6.87757909215956e-4
2011,Boloria epithore,1,5816,1.71939477303989e-4
2011,Brephidium exilis,9,5816,0.001547455295735901
2011,Callophrys affinis,3,5816,5.158184319119669e-4
2011,Callophrys dumetorum,4,5816,6.87757909215956e-4
2011,Callophrys mossii,15,5816,0.002579092159559835
2011,Callophrys spinetorum,5,5816,8.596973865199449e-4
2011,Celastrina ladon,7,5816,0.001203576341127923
2011,Cercyonis meadi,2,5816,3.43878954607978e-4
2011,Cercyonis oetus,3,5816,5.158184319119669e-4
2011,Cercyonis pegala,4,5816,6.87757909215956e-4
2011,Cercyonis sthenele,1,5816,1.71939477303989e-4
2011,Chlosyne acastus,2,5816,3.43878954607978e-4
2011,Chlosyne gorgone,2,5816,3.43878954607978e-4
2011,Chlosyne lacinia,4,5816,6.87757909215956e-4
2011,Chlosyne nycteis,1,5816,1.71939477303989e-4
2011,Chlosyne palla,1,5816,1.71939477303989e-4
2011,Coenonympha haydeni,1,5816,1.71939477303989e-4
2011,Coenonympha tullia,13,5816,0.002235213204951857
2011,Colias eurytheme,8,5816,0.001375515818431912
2011,Colias meadii,3,5816,5.158184319119669e-4
2011,Colias philodice,2,5816,3.43878954607978e-4
2011,Danaus gilippus,4,5816,6.87757909215956e-4
2011,Danaus plexippus,25,5816,0.004298486932599725
2011,Deciduphagus augustinus,3,5816,5.158184319119669e-4
2011,Dymasia dymas,1,5816,1.71939477303989e-4
2011,Echinargus isola,1,5816,1.71939477303989e-4
2011,Epargyreus clarus,5,5816,8.596973865199449e-4
2011,Erebia callias,1,5816,1.71939477303989e-4
2011,Erebia epipsodea,5,5816,8.596973865199449e-4
2011,Eresia aveyrana,11,5816,0.001891334250343879
2011,Erynnis brizo,2,5816,3.43878954607978e-4
2011,Erynnis funeralis,2,5816,3.43878954607978e-4
2011,Erynnis pacuvius,1,5816,1.71939477303989e-4
2011,Erynnis propertius,2,5816,3.43878954607978e-4
2011,Erynnis telemachus,1,5816,1.71939477303989e-4
2011,Erynnis tristis,3,5816,5.158184319119669e-4
2011,Euchloe ausonides,6,5816,0.0010316368638239339
2011,Euphilotes battoides,2,5816,3.43878954607978e-4
2011,Euphilotes bernardino,1,5816,1.71939477303989e-4
2011,Euphilotes enoptes,1,5816,1.71939477303989e-4
2011,Euphilotes spaldingi,1,5816,1.71939477303989e-4
2011,Euphyes vestris,2,5816,3.43878954607978e-4
2011,Euptoieta claudia,6,5816,0.0010316368638239339
2011,Euptychia pyracmon,1,5816,1.71939477303989e-4
2011,Euptychia rubricata,2,5816,3.43878954607978e-4
2011,Glaucopsyche lygdamus,11,5816,0.001891334250343879
2011,Glaucopsyche piasus,1,5816,1.71939477303989e-4
2011,Habrodais grunus,4,5816,6.87757909215956e-4
2011,Heliopetes ericetorum,3,5816,5.158184319119669e-4
2011,Hesperia colorado,3,5816,5.158184319119669e-4
2011,Hesperia juba,3,5816,5.158184319119669e-4
2011,Hesperia viridis,1,5816,1.71939477303989e-4
2011,Hylephila phyleus,11,5816,0.001891334250343879
2011,Icaricia icarioides,14,5816,0.002407152682255846
2011,Icaricia lupini,3,5816,5.158184319119669e-4
2011,Icaricia saepiolus,2,5816,3.43878954607978e-4
2011,Icaricia shasta,1,5816,1.71939477303989e-4
2011,Incisalia eryphon,3,5816,5.158184319119669e-4
2011,Junonia coenia,19,5816,0.003266850068775791
2011,Leptotes marina,3,5816,5.158184319119669e-4
2011,Lerodea eufala,2,5816,3.43878954607978e-4
2011,Limenitis archippus,1,5816,1.71939477303989e-4
2011,Limenitis arthemis,1,5816,1.71939477303989e-4
2011,Limenitis bredowii,15,5816,0.002579092159559835
2011,Limenitis lorquini,7,5816,0.001203576341127923
2011,Limenitis weidermeyerii,4,5816,6.87757909215956e-4
2011,Lycaeides melissa,7,5816,0.001203576341127923
2011,Lycaena arota,7,5816,0.001203576341127923
2011,Lycaena gorgon,8,5816,0.001375515818431912
2011,Lycaena helloides,5,5816,8.596973865199449e-4
2011,Lycaena heteronea,6,5816,0.0010316368638239339
2011,Lycaena rubidus,1,5816,1.71939477303989e-4
2011,Lycaena xanthoides,9,5816,0.001547455295735901
2011,Megathymus yuccae,1,5816,1.71939477303989e-4
2011,Mitoura gryneus,1,5816,1.71939477303989e-4
2011,Mitoura siva,2,5816,3.43878954607978e-4
2011,Nathalis iole,1,5816,1.71939477303989e-4
2011,Neophasia menapia,8,5816,0.001375515818431912
2011,Nymphalis antiopa,16,5816,0.002751031636863824
2011,Nymphalis californica,2,5816,3.43878954607978e-4
2011,Oarisma garita,1,5816,1.71939477303989e-4
2011,Occidryas anicia,2,5816,3.43878954607978e-4
2011,Occidryas chalcedona,18,5816,0.003094910591471802
2011,Occidryas editha,5,5816,8.596973865199449e-4
2011,Ochlodes sylvanoides,6,5816,0.0010316368638239339
2011,Oeneis alberta,1,5816,1.71939477303989e-4
2011,Oeneis chryxus,2,5816,3.43878954607978e-4
2011,Oeneis melissa,1,5816,1.71939477303989e-4
2011,Panoquina errans,1,5816,1.71939477303989e-4
2011,Papilio eurymedon,12,5816,0.0020632737276478678
2011,Papilio indra,1,5816,1.71939477303989e-4
2011,Papilio multicaudata,8,5816,0.001375515818431912
2011,Papilio rumiko,1,5816,1.71939477303989e-4
2011,Papilio rutulus,17,5816,0.002922971114167813
2011,Papilio zelicaon,13,5816,0.002235213204951857
2011,Paratrytone melane,9,5816,0.001547455295735901
2011,Parnassius smintheus,4,5816,6.87757909215956e-4
2011,Phoebis sennae,2,5816,3.43878954607978e-4
2011,Pholisora catullus,1,5816,1.71939477303989e-4
2011,Pholisora libya,4,5816,6.87757909215956e-4
2011,Phyciodes orseis,1,5816,1.71939477303989e-4
2011,Phyciodes picta,1,5816,1.71939477303989e-4
2011,Phyciodes tharos,8,5816,0.001375515818431912
2011,Pieris marginalis,4,5816,6.87757909215956e-4
2011,Pieris rapae,15,5816,0.002579092159559835
2011,Piruna pirus,1,5816,1.71939477303989e-4
2011,Plebejus anna,3,5816,5.158184319119669e-4
2011,Poanes taxiles,2,5816,3.43878954607978e-4
2011,Poladryas minuta,1,5816,1.71939477303989e-4
2011,Polites mystic,1,5816,1.71939477303989e-4
2011,Polites sabuleti,3,5816,5.158184319119669e-4
2011,Polygonia faunus,2,5816,3.43878954607978e-4
2011,Polygonia gracilis,1,5816,1.71939477303989e-4
2011,Polygonia oreas,1,5816,1.71939477303989e-4
2011,Polygonia satyrus,2,5816,3.43878954607978e-4
2011,Polygonia zephyrus,3,5816,5.158184319119669e-4
2011,Pontia beckerii,3,5816,5.158184319119669e-4
2011,Pontia occidentalis,1,5816,1.71939477303989e-4
2011,Pontia protodice,7,5816,0.001203576341127923
2011,Pontia sisymbrii,2,5816,3.43878954607978e-4
2011,Pyrisitia lisa,1,5816,1.71939477303989e-4
2011,Sandia mcfarlandi,1,5816,1.71939477303989e-4
2011,Satyrium behrii,2,5816,3.43878954607978e-4
2011,Satyrium fuliginosa,2,5816,3.43878954607978e-4
2011,Satyrium liparops,1,5816,1.71939477303989e-4
2011,Speyeria adiaste,1,5816,1.71939477303989e-4
2011,Speyeria aphrodite,3,5816,5.158184319119669e-4
2011,Speyeria atlantis,1,5816,1.71939477303989e-4
2011,Speyeria callippe,16,5816,0.002751031636863824
2011,Speyeria coronis,3,5816,5.158184319119669e-4
2011,Speyeria cybele,3,5816,5.158184319119669e-4
2011,Speyeria hydaspe,1,5816,1.71939477303989e-4
2011,Speyeria mormonia,5,5816,8.596973865199449e-4
2011,Speyeria zerene,3,5816,5.158184319119669e-4
2011,Staphylus ceos,1,5816,1.71939477303989e-4
2011,Strymon melinus,7,5816,0.001203576341127923
2011,Strymon saepium,3,5816,5.158184319119669e-4
2011,Strymon sylvinus,1,5816,1.71939477303989e-4
2011,Texola perse,1,5816,1.71939477303989e-4
2011,Thecla ilavia,1,5816,1.71939477303989e-4
2011,Thecla iroides,3,5816,5.158184319119669e-4
2011,Thecla itys,1,5816,1.71939477303989e-4
2011,Thecla tetra,1,5816,1.71939477303989e-4
2011,Thessalia leanira,1,5816,1.71939477303989e-4
2011,Thorybes pylades,3,5816,5.158184319119669e-4
2011,Vanessa annabella,18,5816,0.003094910591471802
2011,Vanessa atalanta,5,5816,8.596973865199449e-4
2011,Vanessa cardui,8,5816,0.001375515818431912
2011,Vanessa virginiensis,9,5816,0.001547455295735901
2011,Zerene eurydice,2,5816,3.43878954607978e-4
2011,Zestusa dorus,1,5816,1.71939477303989e-4
2012,Abaeis nicippe,10,10072,9.928514694201747e-4
2012,Achalarus casica,1,10072,9.928514694201747e-5
2012,Adopaeoides prittwitzi,1,10072,9.928514694201747e-5
2012,Agathymus aryxna,1,10072,9.928514694201747e-5
2012,Agathymus evansi,3,10072,2.9785544082605245e-4
2012,Aglais milberti,9,10072,8.935663224781573e-4
2012,Agraulis vanillae,17,10072,0.001687847498014297
2012,Amblyscirtes aenus,1,10072,9.928514694201747e-5
2012,Amblyscirtes nysa,1,10072,9.928514694201747e-5
2012,Amblyscirtes texanae,1,10072,9.928514694201747e-5
2012,Amblyscirtes tolteca,1,10072,9.928514694201747e-5
2012,Anaea aidea,1,10072,9.928514694201747e-5
2012,Ancyloxypha arene,1,10072,9.928514694201747e-5
2012,Anthocharis cethura,3,10072,2.9785544082605245e-4
2012,Anthocharis sara,4,10072,3.971405877680699e-4
2012,Anthocharis thoosa,1,10072,9.928514694201747e-5
2012,Apodemia mormo,14,10072,0.0013899920571882446
2012,Apodemia palmerii,3,10072,2.9785544082605245e-4
2012,Apyrrothrix araxes,1,10072,9.928514694201747e-5
2012,Asterocampa celtis,3,10072,2.9785544082605245e-4
2012,Asterocampa clyton,2,10072,1.9857029388403494e-4
2012,Asterocampa leilia,6,10072,5.957108816521049e-4
2012,Atalopedes campestris,4,10072,3.971405877680699e-4
2012,Atlides halesus,5,10072,4.964257347100874e-4
2012,Autochton cellus,4,10072,3.971405877680699e-4
2012,Battus philenor,29,10072,0.0028792692613185066
2012,Boloria chariclea,2,10072,1.9857029388403494e-4
2012,Boloria epithore,6,10072,5.957108816521049e-4
2012,Boloria selene,1,10072,9.928514694201747e-5
2012,Brephidium exilis,15,10072,0.0014892772041302622
2012,Calephelis arizonensis,1,10072,9.928514694201747e-5
2012,Calephelis nemesis,1,10072,9.928514694201747e-5
2012,Calephelis wrighti,1,10072,9.928514694201747e-5
2012,Callicista columella,1,10072,9.928514694201747e-5
2012,Callophrys apama,1,10072,9.928514694201747e-5
2012,Callophrys dumetorum,9,10072,8.935663224781573e-4
2012,Callophrys spinetorum,4,10072,3.971405877680699e-4
2012,Celastrina ladon,11,10072,0.0010921366163621922
2012,Cercyonis meadi,1,10072,9.928514694201747e-5
2012,Cercyonis oetus,4,10072,3.971405877680699e-4
2012,Cercyonis pegala,7,10072,6.949960285941223e-4
2012,Cercyonis sthenele,2,10072,1.9857029388403494e-4
2012,Chlosyne acastus,1,10072,9.928514694201747e-5
2012,Chlosyne californica,4,10072,3.971405877680699e-4
2012,Chlosyne lacinia,14,10072,0.0013899920571882446
2012,Chlosyne palla,4,10072,3.971405877680699e-4
2012,Clossiana helena,1,10072,9.928514694201747e-5
2012,Coenonympha tullia,26,10072,0.002581413820492454
2012,Cogia hippalus,5,10072,4.964257347100874e-4
2012,Colias alexandra,1,10072,9.928514694201747e-5
2012,Colias behrii,2,10072,1.9857029388403494e-4
2012,Colias eurytheme,19,10072,0.001886417791898332
2012,Colias philodice,1,10072,9.928514694201747e-5
2012,Copaeodes aurantiaca,3,10072,2.9785544082605245e-4
2012,Cyllopsis pertepida,2,10072,1.9857029388403494e-4
2012,Danaus gilippus,16,10072,0.0015885623510722795
2012,Danaus plexippus,42,10072,0.0041699761715647335
2012,Deciduphagus augustinus,6,10072,5.957108816521049e-4
2012,Dymasia dymas,3,10072,2.9785544082605245e-4
2012,Echinargus isola,10,10072,9.928514694201747e-4
2012,Emesis zela,1,10072,9.928514694201747e-5
2012,Epargyreus clarus,11,10072,0.0010921366163621922
2012,Erebia callias,1,10072,9.928514694201747e-5
2012,Erebia epipsodea,4,10072,3.971405877680699e-4
2012,Eresia aveyrana,23,10072,0.002283558379666402
2012,Erora quaderna,3,10072,2.9785544082605245e-4
2012,Erynnis afranius,1,10072,9.928514694201747e-5
2012,Erynnis brizo,1,10072,9.928514694201747e-5
2012,Erynnis funeralis,4,10072,3.971405877680699e-4
2012,Erynnis juvenalis,1,10072,9.928514694201747e-5
2012,Erynnis pacuvius,2,10072,1.9857029388403494e-4
2012,Erynnis persius,1,10072,9.928514694201747e-5
2012,Erynnis propertius,2,10072,1.9857029388403494e-4
2012,Erynnis tristis,8,10072,7.942811755361397e-4
2012,Euchloe ausonides,2,10072,1.9857029388403494e-4
2012,Euchloe hyantis,1,10072,9.928514694201747e-5
2012,Euphilotes battoides,1,10072,9.928514694201747e-5
2012,Euphilotes bernardino,3,10072,2.9785544082605245e-4
2012,Euphilotes ellisii,1,10072,9.928514694201747e-5
2012,Euphilotes enoptes,2,10072,1.9857029388403494e-4
2012,Euphilotes spaldingi,1,10072,9.928514694201747e-5
2012,Euphyes vestris,7,10072,6.949960285941223e-4
2012,Euptoieta claudia,11,10072,0.0010921366163621922
2012,Euptoieta hegesia,1,10072,9.928514694201747e-5
2012,Euptychia pyracmon,4,10072,3.971405877680699e-4
2012,Euptychia rubricata,7,10072,6.949960285941223e-4
2012,Eurema mexicana,6,10072,5.957108816521049e-4
2012,Everes amyntula,4,10072,3.971405877680699e-4
2012,Glaucopsyche lygdamus,11,10072,0.0010921366163621922
2012,Gyrocheilus patrobas,5,10072,4.964257347100874e-4
2012,Habrodais grunus,5,10072,4.964257347100874e-4
2012,Heliopetes ericetorum,3,10072,2.9785544082605245e-4
2012,Hemiargus ceraunus,7,10072,6.949960285941223e-4
2012,Hesperia colorado,3,10072,2.9785544082605245e-4
2012,Hesperia juba,2,10072,1.9857029388403494e-4
2012,Hesperia uncas,1,10072,9.928514694201747e-5
2012,Hesperia viridis,1,10072,9.928514694201747e-5
2012,Hylephila phyleus,19,10072,0.001886417791898332
2012,Hypaurotis crysalus,3,10072,2.9785544082605245e-4
2012,Icaricia icarioides,18,10072,0.0017871326449563146
2012,Icaricia lupini,2,10072,1.9857029388403494e-4
2012,Icaricia saepiolus,2,10072,1.9857029388403494e-4
2012,Icaricia shasta,1,10072,9.928514694201747e-5
2012,Incisalia eryphon,1,10072,9.928514694201747e-5
2012,Junonia coenia,27,10072,0.002680698967434472
2012,Leptotes marina,25,10072,0.002482128673550437
2012,Lerodea eufala,4,10072,3.971405877680699e-4
2012,Libytheana carinenta,4,10072,3.971405877680699e-4
2012,Limenitis archippus,1,10072,9.928514694201747e-5
2012,Limenitis arthemis,2,10072,1.9857029388403494e-4
2012,Limenitis bredowii,24,10072,0.0023828435266084196
2012,Limenitis lorquini,19,10072,0.001886417791898332
2012,Limenitis weidermeyerii,9,10072,8.935663224781573e-4
2012,Lycaeides melissa,7,10072,6.949960285941223e-4
2012,Lycaena arota,5,10072,4.964257347100874e-4
2012,Lycaena dorcas,3,10072,2.9785544082605245e-4
2012,Lycaena editha,2,10072,1.9857029388403494e-4
2012,Lycaena gorgon,3,10072,2.9785544082605245e-4
2012,Lycaena helloides,1,10072,9.928514694201747e-5
2012,Lycaena heteronea,1,10072,9.928514694201747e-5
2012,Lycaena mariposa,3,10072,2.9785544082605245e-4
2012,Lycaena rubidus,2,10072,1.9857029388403494e-4
2012,Lycaena xanthoides,5,10072,4.964257347100874e-4
2012,Mastor eos,4,10072,3.971405877680699e-4
2012,Mastor phylace,1,10072,9.928514694201747e-5
2012,Megathymus yuccae,1,10072,9.928514694201747e-5
2012,Melitaea texana,3,10072,2.9785544082605245e-4
2012,Mestra amymone,2,10072,1.9857029388403494e-4
2012,Ministrymon leda,4,10072,3.971405877680699e-4
2012,Mitoura gryneus,11,10072,0.0010921366163621922
2012,Mitoura nelsoni,2,10072,1.9857029388403494e-4
2012,Mitoura siva,1,10072,9.928514694201747e-5
2012,Nathalis iole,9,10072,8.935663224781573e-4
2012,Neophasia menapia,5,10072,4.964257347100874e-4
2012,Neophasia terlooii,2,10072,1.9857029388403494e-4
2012,Nymphalis antiopa,35,10072,0.0034749801429706114
2012,Nymphalis californica,1,10072,9.928514694201747e-5
2012,Oarisma garita,3,10072,2.9785544082605245e-4
2012,Occidryas anicia,2,10072,1.9857029388403494e-4
2012,Occidryas chalcedona,28,10072,0.0027799841143764893
2012,Occidryas colon,1,10072,9.928514694201747e-5
2012,Occidryas editha,11,10072,0.0010921366163621922
2012,Ochlodes agricola,1,10072,9.928514694201747e-5
2012,Ochlodes snowi,1,10072,9.928514694201747e-5
2012,Ochlodes sylvanoides,8,10072,7.942811755361397e-4
2012,Oeneis brucei,1,10072,9.928514694201747e-5
2012,Oeneis chryxus,1,10072,9.928514694201747e-5
2012,Oeneis jutta,1,10072,9.928514694201747e-5
2012,Oeneis nevadensis,1,10072,9.928514694201747e-5
2012,Panoquina errans,1,10072,9.928514694201747e-5
2012,Papilio eurymedon,25,10072,0.002482128673550437
2012,Papilio machaon,2,10072,1.9857029388403494e-4
2012,Papilio multicaudata,11,10072,0.0010921366163621922
2012,Papilio rumiko,5,10072,4.964257347100874e-4
2012,Papilio rutulus,36,10072,0.003574265289912629
2012,Papilio zelicaon,30,10072,0.0029785544082605244
2012,Paratrytone melane,17,10072,0.001687847498014297
2012,Parnassius clodius,9,10072,8.935663224781573e-4
2012,Parnassius smintheus,11,10072,0.0010921366163621922
2012,Phoebis agarithe,1,10072,9.928514694201747e-5
2012,Phoebis sennae,5,10072,4.964257347100874e-4
2012,Pholisora catullus,4,10072,3.971405877680699e-4
2012,Phyciodes orseis,1,10072,9.928514694201747e-5
2012,Phyciodes phaon,1,10072,9.928514694201747e-5
2012,Phyciodes picta,3,10072,2.9785544082605245e-4
2012,Phyciodes tharos,15,10072,0.0014892772041302622
2012,Pieris marginalis,3,10072,2.9785544082605245e-4
2012,Pieris rapae,28,10072,0.0027799841143764893
2012,Plebejus anna,1,10072,9.928514694201747e-5
2012,Poanes taxiles,2,10072,1.9857029388403494e-4
2012,Poladryas minuta,1,10072,9.928514694201747e-5
2012,Polites mystic,2,10072,1.9857029388403494e-4
2012,Polites sabuleti,1,10072,9.928514694201747e-5
2012,Polygonia faunus,2,10072,1.9857029388403494e-4
2012,Polygonia gracilis,6,10072,5.957108816521049e-4
2012,Polygonia interrogationis,1,10072,9.928514694201747e-5
2012,Polygonia satyrus,19,10072,0.001886417791898332
2012,Pontia beckerii,2,10072,1.9857029388403494e-4
2012,Pontia occidentalis,1,10072,9.928514694201747e-5
2012,Pontia protodice,19,10072,0.001886417791898332
2012,Pontia sisymbrii,2,10072,1.9857029388403494e-4
2012,Pyrgus ruralis,2,10072,1.9857029388403494e-4
2012,Pyrisitia proterpia,4,10072,3.971405877680699e-4
2012,Pyrrhopyge araxes,1,10072,9.928514694201747e-5
2012,Sandia mcfarlandi,3,10072,2.9785544082605245e-4
2012,Satyrium behrii,4,10072,3.971405877680699e-4
2012,Satyrium calanus,1,10072,9.928514694201747e-5
2012,Satyrium californica,2,10072,1.9857029388403494e-4
2012,Satyrium fuliginosa,1,10072,9.928514694201747e-5
2012,Speyeria adiaste,1,10072,9.928514694201747e-5
2012,Speyeria aphrodite,1,10072,9.928514694201747e-5
2012,Speyeria atlantis,1,10072,9.928514694201747e-5
2012,Speyeria callippe,15,10072,0.0014892772041302622
2012,Speyeria coronis,5,10072,4.964257347100874e-4
2012,Speyeria cybele,3,10072,2.9785544082605245e-4
2012,Speyeria edwardsii,1,10072,9.928514694201747e-5
2012,Speyeria leto,1,10072,9.928514694201747e-5
2012,Speyeria mormonia,4,10072,3.971405877680699e-4
2012,Speyeria nokomis,1,10072,9.928514694201747e-5
2012,Speyeria zerene,8,10072,7.942811755361397e-4
2012,Staphylus ceos,4,10072,3.971405877680699e-4
2012,Stinga morrisoni,1,10072,9.928514694201747e-5
2012,Strymon avalona,1,10072,9.928514694201747e-5
2012,Strymon melinus,17,10072,0.001687847498014297
2012,Strymon saepium,1,10072,9.928514694201747e-5
2012,Strymon sylvinus,2,10072,1.9857029388403494e-4
2012,Systasea zampa,1,10072,9.928514694201747e-5
2012,Thecla iroides,3,10072,2.9785544082605245e-4
2012,Thecla tetra,1,10072,9.928514694201747e-5
2012,Thessalia leanira,3,10072,2.9785544082605245e-4
2012,Thessalia theona,3,10072,2.9785544082605245e-4
2012,Thorybes mexicana,1,10072,9.928514694201747e-5
2012,Thorybes pylades,1,10072,9.928514694201747e-5
2012,Thymelicus lineola,2,10072,1.9857029388403494e-4
2012,Urbanus dorantes,2,10072,1.9857029388403494e-4
2012,Vanessa annabella,14,10072,0.0013899920571882446
2012,Vanessa atalanta,15,10072,0.0014892772041302622
2012,Vanessa cardui,55,10072,0.005460683081810961
2012,Vanessa virginiensis,11,10072,0.0010921366163621922
2012,Zerene cesonia,6,10072,5.957108816521049e-4
2012,Zerene eurydice,4,10072,3.971405877680699e-4
2012,Zerynthia polyxena,3,10072,2.9785544082605245e-4
2012,Zestusa dorus,1,10072,9.928514694201747e-5
2013,Abaeis nicippe,4,14575,2.74442538593482e-4
2013,Agathymus evansi,1,14575,6.86106346483705e-5
2013,Aglais milberti,11,14575,7.547169811320754e-4
2013,Agraulis vanillae,49,14575,0.0033619210977701543
2013,Amblyscirtes cassus,2,14575,1.37221269296741e-4
2013,Anaea aidea,2,14575,1.37221269296741e-4
2013,Anaea andria,1,14575,6.86106346483705e-5
2013,Anthocharis julia,3,14575,2.058319039451115e-4
2013,Anthocharis sara,9,14575,6.174957118353345e-4
2013,Anthocharis thoosa,3,14575,2.058319039451115e-4
2013,Apodemia mormo,31,14575,0.0021269296740994855
2013,Apodemia palmerii,5,14575,3.4305317324185246e-4
2013,Asterocampa leilia,3,14575,2.058319039451115e-4
2013,Atalopedes campestris,14,14575,9.60548885077187e-4
2013,Atlides halesus,4,14575,2.74442538593482e-4
2013,Atrytonopsis edwardsi,1,14575,6.86106346483705e-5
2013,Atrytonopsis lunus,1,14575,6.86106346483705e-5
2013,Atrytonopsis pittacus,1,14575,6.86106346483705e-5
2013,Atrytonopsis vierecki,1,14575,6.86106346483705e-5
2013,Autochton cellus,2,14575,1.37221269296741e-4
2013,Battus philenor,41,14575,0.00281303602058319
2013,Boloria chariclea,4,14575,2.74442538593482e-4
2013,Boloria epithore,3,14575,2.058319039451115e-4
2013,Boloria selene,1,14575,6.86106346483705e-5
2013,Brephidium exilis,47,14575,0.0032246998284734133
2013,Calephelis nemesis,7,14575,4.802744425385935e-4
2013,Calephelis wrighti,1,14575,6.86106346483705e-5
2013,Callophrys dumetorum,19,14575,0.0013036020583190395
2013,Callophrys mossii,2,14575,1.37221269296741e-4
2013,Callophrys sheridanii,2,14575,1.37221269296741e-4
2013,Callophrys spinetorum,2,14575,1.37221269296741e-4
2013,Celastrina ladon,47,14575,0.0032246998284734133
2013,Celotes nessus,2,14575,1.37221269296741e-4
2013,Cercyonis meadi,1,14575,6.86106346483705e-5
2013,Cercyonis oetus,8,14575,5.48885077186964e-4
2013,Cercyonis pegala,15,14575,0.0010291595197255575
2013,Cercyonis sthenele,5,14575,3.4305317324185246e-4
2013,Chlosyne acastus,5,14575,3.4305317324185246e-4
2013,Chlosyne californica,8,14575,5.48885077186964e-4
2013,Chlosyne damoetas,1,14575,6.86106346483705e-5
2013,Chlosyne definita,1,14575,6.86106346483705e-5
2013,Chlosyne hoffmanni,8,14575,5.48885077186964e-4
2013,Chlosyne lacinia,6,14575,4.11663807890223e-4
2013,Chlosyne palla,21,14575,0.0014408233276157804
2013,Clossiana chariclea,1,14575,6.86106346483705e-5
2013,Clossiana helena,2,14575,1.37221269296741e-4
2013,Coenonympha tullia,55,14575,0.0037735849056603774
2013,Colias alexandra,2,14575,1.37221269296741e-4
2013,Colias behrii,3,14575,2.058319039451115e-4
2013,Colias eurytheme,30,14575,0.002058319039451115
2013,Colias harfordii,2,14575,1.37221269296741e-4
2013,Colias meadii,4,14575,2.74442538593482e-4
2013,Colias pelidne,1,14575,6.86106346483705e-5
2013,Colias philodice,2,14575,1.37221269296741e-4
2013,Copaeodes aurantiaca,3,14575,2.058319039451115e-4
2013,Cyllopsis pertepida,2,14575,1.37221269296741e-4
2013,Danaus gilippus,17,14575,0.0011663807890222985
2013,Danaus plexippus,124,14575,0.008507718696397942
2013,Deciduphagus augustinus,10,14575,6.861063464837049e-4
2013,Dymasia dymas,5,14575,3.4305317324185246e-4
2013,Echinargus isola,12,14575,8.23327615780446e-4
2013,Elkalyce comyntas,4,14575,2.74442538593482e-4
2013,Emesis zela,1,14575,6.86106346483705e-5
2013,Epargyreus clarus,4,14575,2.74442538593482e-4
2013,Erebia callias,6,14575,4.11663807890223e-4
2013,Erebia epipsodea,4,14575,2.74442538593482e-4
2013,Eresia aveyrana,59,14575,0.0040480274442538594
2013,Erora quaderna,1,14575,6.86106346483705e-5
2013,Erynnis funeralis,8,14575,5.48885077186964e-4
2013,Erynnis icelus,2,14575,1.37221269296741e-4
2013,Erynnis pacuvius,1,14575,6.86106346483705e-5
2013,Erynnis propertius,10,14575,6.861063464837049e-4
2013,Erynnis tristis,22,14575,0.0015094339622641509
2013,Euchloe ausonides,8,14575,5.48885077186964e-4
2013,Euphilotes battoides,6,14575,4.11663807890223e-4
2013,Euphilotes bernardino,20,14575,0.0013722126929674098
2013,Euphilotes enoptes,6,14575,4.11663807890223e-4
2013,Euphilotes mojave,1,14575,6.86106346483705e-5
2013,Euphilotes spaldingi,2,14575,1.37221269296741e-4
2013,Euphyes vestris,2,14575,1.37221269296741e-4
2013,Euptoieta claudia,9,14575,6.174957118353345e-4
2013,Euptychia pyracmon,3,14575,2.058319039451115e-4
2013,Euptychia rubricata,2,14575,1.37221269296741e-4
2013,Eurema mexicana,1,14575,6.86106346483705e-5
2013,Everes amyntula,4,14575,2.74442538593482e-4
2013,Glaucopsyche lygdamus,13,14575,8.919382504288165e-4
2013,Glaucopsyche piasus,3,14575,2.058319039451115e-4
2013,Gyrocheilus patrobas,1,14575,6.86106346483705e-5
2013,Habrodais grunus,17,14575,0.0011663807890222985
2013,Harkenclenus titus,1,14575,6.86106346483705e-5
2013,Heliopetes ericetorum,7,14575,4.802744425385935e-4
2013,Hemiargus ceraunus,2,14575,1.37221269296741e-4
2013,Hesperia colorado,7,14575,4.802744425385935e-4
2013,Hesperia comma,1,14575,6.86106346483705e-5
2013,Hesperia juba,1,14575,6.86106346483705e-5
2013,Hesperia lindseyi,3,14575,2.058319039451115e-4
2013,Hesperia nevada,1,14575,6.86106346483705e-5
2013,Hesperia uncas,5,14575,3.4305317324185246e-4
2013,Hesperopsis alpheus,1,14575,6.86106346483705e-5
2013,Hylephila phyleus,98,14575,0.006723842195540309
2013,Hypaurotis crysalus,1,14575,6.86106346483705e-5
2013,Hypodryas gillettii,2,14575,1.37221269296741e-4
2013,Icaricia icarioides,40,14575,0.0027444253859348197
2013,Icaricia lupini,5,14575,3.4305317324185246e-4
2013,Icaricia saepiolus,13,14575,8.919382504288165e-4
2013,Icaricia shasta,4,14575,2.74442538593482e-4
2013,Incisalia eryphon,7,14575,4.802744425385935e-4
